"name"	"longitude"	"latitude"	"subspecies"	"medius"	"bellii"	"arizonae"	"pusillus"	"numSubsppGroups"	"assigned"
"Vireo bellii medius Oberholser, 1903"	-104.68	30.58	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius Oberholser, 1903"	-103.56	30	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius Oberholser, 1903"	-103.54	29.98	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius Oberholser, 1903"	-103.56	30.02	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius Oberholser, 1903"	-103.57	30.05	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.24	30.21	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.06	29.82	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.24	30.03	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.89	30.63	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.2	29.4	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.34	29.28	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.61	29.26	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-102.99	29.18	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.14	29.27	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.34	29.34	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.21	29.3	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-102.94	29.21	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.57	30.04	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-102.96	29.18	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.13	29.24	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.01	29.13	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.77	30.73	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.24	29.71	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.64	29.97	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.15	29.17	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.09	29.09	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.45	29.63	"medius"	1	0	0	0	1	"medius"
"Vireo bellii"	-103.31	29.33	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.49	31.42	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-102.94	29.57	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-104.59	30.22	"medius"	1	0	0	0	1	"medius"
"Vireo bellii medius"	-103.35	29.29	"medius"	1	0	0	0	1	"medius"
"Vireo bellii Audubon, 1844"	-99.8	30.44	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.03	30.51	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-96.34	30.61	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.12	32.98	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.37	30.74	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.8	30.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.12	32.79	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.78	32.06	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-95.84	35.79	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.43	27.53	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.13	30.37	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.82	30.5	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.44	30.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.81	30.44	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.02	29.69	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.85	31.83	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.6	30.77	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-96.57	38.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-96.58	38.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-95.87	38.5	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii bellii"	-94.57	37.53	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii bellii"	-96.56	38.42	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii bellii"	-96.42	36.85	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.61	31.26	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.88	30.27	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.89	30.34	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.81	30.51	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.12	30.48	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-93.74	41.52	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-94.14	38.47	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-96.58	39.09	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-94.57	37.52	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-94.58	37.51	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.62	31.27	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.66	30.71	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-94.89	38.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.99	30.38	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.08	30.2	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.46	29.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.27	29.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.77	30.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.4	27.79	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.49	29.31	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.13	32.78	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.36	30.71	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-96.87	29.16	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.69	30.29	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.41	28.3	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.69	27.81	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.68	30.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.71	29.78	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.46	30.19	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.01	29.22	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.85	30.25	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.76	30.26	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.72	29.49	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.48	29.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.11	30.06	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.84	31.2	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.57	29.51	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.74	29.59	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.11	30.83	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.83	29.19	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.38	30.69	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.39	30.64	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.97	29.37	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.76	29.43	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.65	30.68	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.77	30.49	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.36	28.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.72	30.75	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-96.84	32.87	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.32	32.53	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98	30.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.39	30.73	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.56	32.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.12	30.33	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.86	30.48	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.12	30.36	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.02	29.67	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.01	29.54	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.16	30.05	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.85	30.42	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.5	29.31	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.79	29.19	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.84	30.16	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.11	30.34	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.76	30.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.48	29.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.76	30.47	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.47	30.65	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.7	31.89	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.5	30.08	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.39	30.72	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.24	30.76	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.85	31.21	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.26	30.58	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.87	30.58	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.68	30.75	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.07	28.28	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.58	29.82	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.56	30.24	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.62	30.97	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.49	29.87	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.02	29.96	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.5	29.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.08	30.64	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.71	29.5	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.1	28.84	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.79	30.41	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.57	30.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.93	31.15	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.38	28.29	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.77	30.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.24	29.61	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.98	29.37	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.26	30.59	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100	29.55	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.83	28.53	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.76	29.55	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.25	31.26	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.67	30.44	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.45	30.49	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.74	30.5	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.41	30.86	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.97	30.71	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.96	30.71	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.02	30.71	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.08	29.23	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.11	30.66	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.18	32.95	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.63	30.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.24	30.55	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.14	28.86	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.65	30.22	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.47	30.8	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.98	29.36	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.57	32.87	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.37	30.73	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.66	29.47	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.89	29.18	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.92	29.92	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.15	30.05	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.8	30.43	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.68	29.44	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.91	29.98	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.41	30.54	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.35	30.54	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.83	29.97	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.68	30.34	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.38	32.98	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.92	29.99	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.74	31.44	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.81	30.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.67	27.66	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.74	30.47	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.49	29.35	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.94	30.55	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.01	29.67	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.17	29.44	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.08	29.15	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.76	30.29	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.92	29.98	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.83	30.72	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.2	31.07	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.01	30.77	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.69	31.2	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.64	27.87	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.53	30.63	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.73	30.75	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.47	30.62	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.86	30.71	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.78	30.68	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.44	29.49	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.04	30.64	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.12	30.74	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.21	30.74	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.23	30.75	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.18	31.07	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.06	30.64	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.8	30.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.59	29.82	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-94.4	29.56	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.81	29.96	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-94.39	29.57	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.76	30.49	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.77	29.18	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-100.19	30.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.19	31.09	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.79	30.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.75	31.15	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.4	30.59	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.85	31.2	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.79	29.96	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.93	30.44	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.91	29.97	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.91	29.99	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.51	30.06	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.61	31.27	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.43	32.87	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.4	30.61	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.77	30.51	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.58	31.15	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-99.74	29.6	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.07	30.62	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.64	30.68	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.83	30.31	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-97.43	32.59	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii Audubon, 1844"	-98.91	30.24	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.6	30.28	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.69	30.29	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-96.87	29.16	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.77	30.27	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-94.16	40.89	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.36	30.71	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.13	32.78	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.49	29.31	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.29	29.41	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.19	31.93	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.4	27.79	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.9	30.41	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.62	29.57	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.62	31.27	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.48	29.59	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-100.12	29.9	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.71	29.78	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.37	29.65	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-99.8	30.45	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.85	30.38	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.77	30.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.35	31.92	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.27	29.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.31	31.61	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-94.89	38.88	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.46	29.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-100.03	29.51	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.12	30.36	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.08	30.2	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-93.27	41.56	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.26	30.31	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.47	30.8	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-99.32	31.12	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.99	30.38	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.66	30.71	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-99.73	29.57	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.47	31.28	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.6	30.77	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-94.58	37.51	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-94.57	37.52	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-96.58	39.09	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.61	31.27	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-93.86	37.91	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.61	31.26	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-94.14	38.47	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-93.74	41.52	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-100.12	30.48	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.67	32.43	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.81	30.51	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.83	30.5	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.82	30.5	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-97.89	30.34	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-96.78	40.77	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-98.88	30.27	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-95.87	38.5	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-96.58	38.46	"unknown"	0	1	0	0	1	"bellii"
"Vireo bellii"	-99.81	30.44	"unknown"	0	1	0	0	1	"bellii"
