"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"sandiegensis"	"numSubsppGroups"	"assigned"
"Campylorhynchus brunneicapillus sandiegensis"	-116.71	31.74	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-116.69	31.71	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.07	32.67	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.16	32.72	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.05	32.69	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.01	32.63	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.09	32.67	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.01	32.67	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.03	32.81	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-116.72	32.48	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-116.99	32.91	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.04	32.66	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.14	32.78	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.06	32.68	"sandiegensis"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus sandiegensis"	-117.02	32.68	"sandiegensis"	0	1	1	"sandiegensis"
