"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-110.3	24.1	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-111.35	25.92	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.88	34.06	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.2	33.15	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.96	31.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.9	32.45	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.3	32.89	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.59	31.84	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.66	39.02	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.64	31.92	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.2	40.15	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.92	39.06	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.17	31.93	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.9	32.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.01	38.69	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.32	32.96	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.65	38.96	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.26	31.42	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.13	31.92	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.63	31.93	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.96	40.52	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.13	40.17	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.79	39.71	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.24	31.4	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.55	39.52	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.94	31.76	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.92	31.76	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.22	40.2	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.23	40.19	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.9	31.7	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.2	40.22	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.22	40.21	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.88	31.7	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.89	31.69	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-122.24	40.22	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-108.9	31.69	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.59	32.31	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.58	31.84	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.92	32.49	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.79	31.45	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.14	29.21	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.31	32.88	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.89	34.16	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.57	32.92	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.52	31.85	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.29	31.35	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.82	22.99	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.2	39.26	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.08	39.29	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.74	32.32	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-97.85	30.79	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.26	31.36	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.4	31.35	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.4	31.75	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.56	39.52	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.27	31.32	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.5	31.35	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.45	31.43	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-120.99	38.83	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.31	31.45	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.27	31.4	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-107.3	32.86	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.83	32.26	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.22	23.46	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.13	31.78	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.23	31.44	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.89	33.78	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.63	31.45	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.25	31.35	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-109.99	24.04	"unknown"	0	0	0	"none"
