"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-118.17	34.14	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-118.6	34.02	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.16	32	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.31	33.84	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.44	33.24	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.9	33.58	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.72	32.22	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.16	33.28	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.77	34	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.3	33.34	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.21	32.86	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-112.9	27.28	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.2	32.33	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.18	31.98	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.43	33.23	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-118.49	34.19	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.16	32.24	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-117.25	33.29	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-114.67	33.36	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-113.25	32.51	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-114.67	33.37	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.12	36.06	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-111.21	32.26	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.82	32.31	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.78	32.35	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.07	31.04	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-115.42	36.16	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-114.53	36.46	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.99	32.22	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.3	31.96	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.28	36.4	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.41	33.67	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-116.11	34.11	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-118.75	34.62	"unknown"	1	0	1	"lepida"
"Phainopepla nitens (Swainson, 1838)"	-110.9	32.27	"unknown"	1	0	1	"lepida"
