"name"	"longitude"	"latitude"	"subspecies"	"medius"	"numSubsppGroups"	"assigned"
"Vireo bellii Audubon, 1844"	-117.24084	33.239212	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-116.57091	34.05123	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-116.569305	34.04865	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.022064	31.794556	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-98.90622	29.99069	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-103.30045	29.269999	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-102.94077	29.18685	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.76536	33.77065	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-118.39551	34.26908	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.80429	32.189205	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-106.92018	32.490723	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-115.42731	36.060024	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.04499	31.631338	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.42292	32.028015	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.81267	33.97118	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.85631	31.4894	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-103.57776	29.155596	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-115.45888	36.069016	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.31946	33.969852	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.80103	34.092163	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.29677	34.026913	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-99.505585	30.063393	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.036964	31.613173	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-112.4175	34.869217	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.00375	31.56968	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-109.175575	31.884724	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.64451	31.798729	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-109.43877	32.52096	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-109.55041	32.743824	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-109.761505	32.68457	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-109.34676	32.43844	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-109.33992	32.500004	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-113.701004	37.191475	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.88255	32.251232	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.846176	32.26269	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.99959	31.822577	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.82892	33.33506	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-98.60861	31.27325	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-118.42638	33.96504	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-94.59707	35.418495	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-106.88517	32.31276	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.714615	31.979124	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-100.452866	30.529137	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-103.61713	29.164797	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.92815	32.183006	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-116.82981	33.737904	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-98.42557	32.872234	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-98.4004	30.612055	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-99.76655	30.513212	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.021515	32.278965	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.88528	33.904686	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.11611	34.085808	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.45577	33.967186	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-97.5785	31.153997	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-109.834236	32.753746	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.76803	34.516342	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-114.68739	36.699516	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.770515	34.51781	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-99.74174	29.59891	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.72985	33.542717	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-109.98856	27.399864	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.940674	34.132706	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.72874	32.263355	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.13196	32.80551	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-98.07289	30.619005	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-102.96162	29.177696	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-115.09661	35.93127	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.08079	32.133614	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-114.14187	36.76964	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.01659	31.53094	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-103.13571	29.271206	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.24738	33.013412	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.68333	32.242294	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.39388	33.201744	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.754265	31.54003	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-102.97325	29.185068	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-103.25389	30.208752	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-103.24307	30.204428	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.84595	33.639248	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-116.57207	34.051308	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-103.935486	30.603514	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.74181	32.31283	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-97.64176	30.682009	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-97.83382	30.307482	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-107.57267	32.921116	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.825226	32.215443	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-117.529625	34.086983	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-110.829216	32.298958	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-97.432724	32.59442	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-103.25883	30.170433	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-100.67139	31.246944	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-98.9103	30.239216	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-111.0893	31.393	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-99.76252	16.822056	"unknown"	0	0	"none"
"Vireo bellii Audubon, 1844"	-99.7612	16.813253	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.8486027778	31.4957444444	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.8534111111	31.4952805556	"unknown"	0	0	"none"
"Vireo bellii"	-104.4691744344	32.1106335399	"unknown"	0	0	"none"
"Vireo bellii"	-119.0466052866	34.1654067549	"unknown"	0	0	"none"
"Vireo bellii"	-93.6769769713	32.4434179001	"unknown"	0	0	"none"
"Vireo bellii"	-111.0411517426	31.6105674331	"unknown"	0	0	"none"
"Vireo bellii"	-97.36258	30.7054383333	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.8399934083	33.7697875149	"unknown"	0	0	"none"
"Vireo bellii"	-97.1266937	32.7828007	"unknown"	0	0	"none"
"Vireo bellii"	-100.566023754	26.5499417647	"unknown"	0	0	"none"
"Vireo bellii"	-100.3840790762	44.4275336557	"unknown"	0	0	"none"
"Vireo bellii"	-98.4933211661	29.3103774808	"unknown"	0	0	"none"
"Vireo bellii"	-98.2886880299	29.412441898	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.0304302765	32.47690553	"unknown"	0	0	"none"
"Vireo bellii"	-115.682164964	30.8094158521	"unknown"	0	0	"none"
"Vireo bellii"	-97.1870638803	31.9252460593	"unknown"	0	0	"none"
"Vireo bellii"	-97.3997771367	27.7916871289	"unknown"	0	0	"none"
"Vireo bellii"	-100.088577	32.416752	"unknown"	0	0	"none"
"Vireo bellii"	-100.5142499444	33.0524166389	"unknown"	0	0	"none"
"Vireo bellii"	-100.5310666667	33.0556732778	"unknown"	0	0	"none"
"Vireo bellii"	-100.5143416667	33.0530766667	"unknown"	0	0	"none"
"Vireo bellii"	-97.8994596	30.414381	"unknown"	0	0	"none"
"Vireo bellii"	-84.5133015067	39.3496683296	"unknown"	0	0	"none"
"Vireo bellii"	-105.329333381	22.222433529	"unknown"	0	0	"none"
"Vireo bellii"	-103.4671243975	29.4921641434	"unknown"	0	0	"none"
"Vireo bellii"	-98.6182990278	29.5721734401	"unknown"	0	0	"none"
"Vireo bellii"	-104.4699083333	32.1101945	"unknown"	0	0	"none"
"Vireo bellii"	-98.406990002	43.2118664565	"unknown"	0	0	"none"
"Vireo bellii"	-100.5120370999	26.54358432	"unknown"	0	0	"none"
"Vireo bellii"	-98.6184375184	31.2731791686	"unknown"	0	0	"none"
"Vireo bellii"	-105.329314411	22.2224693733	"unknown"	0	0	"none"
"Vireo bellii"	-100.58423738	26.54741086	"unknown"	0	0	"none"
"Vireo bellii"	-117.0498349796	32.9705421105	"unknown"	0	0	"none"
"Vireo bellii"	-98.4787590802	29.5930152522	"unknown"	0	0	"none"
"Vireo bellii"	-100.1154416667	29.899945	"unknown"	0	0	"none"
"Vireo bellii"	-106.8801153888	33.7940160085	"unknown"	0	0	"none"
"Vireo bellii"	-98.7105946761	29.7803041064	"unknown"	0	0	"none"
"Vireo bellii"	-100.5569057774	26.5481456065	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.0501940652	32.3748148617	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.6439590202	34.391685503	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.8871154975	32.8530505864	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-111.0502642281	32.3744471183	"unknown"	0	0	"none"
"Vireo bellii"	-96.5554475993	15.6651631547	"unknown"	0	0	"none"
"Vireo bellii"	-98.3650740528	29.6531554161	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.920253872	32.9736652034	"unknown"	0	0	"none"
"Vireo bellii"	-100.4030032922	25.722573507	"unknown"	0	0	"none"
"Vireo bellii"	-99.7991245524	30.4452327864	"unknown"	0	0	"none"
"Vireo bellii"	-72.1079204232	41.378599568	"unknown"	0	0	"none"
"Vireo bellii"	-99.8032766119	30.4450477966	"unknown"	0	0	"none"
"Vireo bellii"	-97.8520267744	30.383530003	"unknown"	0	0	"none"
"Vireo bellii"	-100.212378	25.79187	"unknown"	0	0	"none"
"Vireo bellii"	-100.1326835302	25.9060512601	"unknown"	0	0	"none"
"Vireo bellii"	-106.3054166667	31.6422383333	"unknown"	0	0	"none"
"Vireo bellii"	-97.76877069	30.462569035	"unknown"	0	0	"none"
"Vireo bellii"	-100.1241986488	25.9036523388	"unknown"	0	0	"none"
"Vireo bellii"	-100.5670827568	26.5503541204	"unknown"	0	0	"none"
"Vireo bellii"	-110.7937083964	32.3303055547	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.1877120721	33.7903914452	"unknown"	0	0	"none"
"Vireo bellii"	-101.2055080609	30.6919589834	"unknown"	0	0	"none"
"Vireo bellii"	-97.3485132778	31.921865	"unknown"	0	0	"none"
"Vireo bellii"	-118.2370666667	34.083915	"unknown"	0	0	"none"
"Vireo bellii"	-111.0408875348	31.6170855324	"unknown"	0	0	"none"
"Vireo bellii"	-84.4805073738	39.3441136715	"unknown"	0	0	"none"
"Vireo bellii"	-97.1743675867	26.1375240127	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.6263739502	34.3437460341	"unknown"	0	0	"none"
"Vireo bellii"	-105.97779635	28.7067291	"unknown"	0	0	"none"
"Vireo bellii"	-98.266509546	29.8846663376	"unknown"	0	0	"none"
"Vireo bellii"	-98.2665014993	29.884669826	"unknown"	0	0	"none"
"Vireo bellii"	-105.9311945	28.8330149	"unknown"	0	0	"none"
"Vireo bellii"	-110.8969826929	31.6541731289	"unknown"	0	0	"none"
"Vireo bellii"	-97.3054095533	31.610044821	"unknown"	0	0	"none"
"Vireo bellii"	-100.4154163874	44.4347447722	"unknown"	0	0	"none"
"Vireo bellii"	-109.8440471921	32.8236540203	"unknown"	0	0	"none"
"Vireo bellii"	-91.930195354	44.2515167081	"unknown"	0	0	"none"
"Vireo bellii"	-94.8907511597	38.8833462595	"unknown"	0	0	"none"
"Vireo bellii"	-99.8042166	30.4457856	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.8384320938	34.0133533139	"unknown"	0	0	"none"
"Vireo bellii"	-100.51894937	26.54601243	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.8209571392	34.0440589346	"unknown"	0	0	"none"
"Vireo bellii"	-100.4532426874	42.9071424774	"unknown"	0	0	"none"
"Vireo bellii"	-106.8922475555	33.790391434	"unknown"	0	0	"none"
"Vireo bellii"	-106.902566595	33.7712259876	"unknown"	0	0	"none"
"Vireo bellii"	-100.56638961	26.55012497	"unknown"	0	0	"none"
"Vireo bellii"	-117.1525019433	32.5193101848	"unknown"	0	0	"none"
"Vireo bellii"	-100.56743624	26.55022527	"unknown"	0	0	"none"
"Vireo bellii"	-110.9418633333	31.671945	"unknown"	0	0	"none"
"Vireo bellii"	-98.4563002735	29.4593249658	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.3756236307	33.3888311831	"unknown"	0	0	"none"
"Vireo bellii"	-110.8449153948	31.4968645582	"unknown"	0	0	"none"
"Vireo bellii"	-100.9975818467	25.4044858635	"unknown"	0	0	"none"
"Vireo bellii"	-103.2548866575	25.5883969604	"unknown"	0	0	"none"
"Vireo bellii"	-103.2551720764	25.5889942506	"unknown"	0	0	"none"
"Vireo bellii"	-86.3020415913	39.8686981845	"unknown"	0	0	"none"
"Vireo bellii"	-100.0271603	29.5135806	"unknown"	0	0	"none"
"Vireo bellii"	-100.4152445584	44.434453952	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.2457282384	33.3001500682	"unknown"	0	0	"none"
"Vireo bellii"	-98.1228325398	30.3638448635	"unknown"	0	0	"none"
"Vireo bellii"	-100.51364	33.0517766667	"unknown"	0	0	"none"
"Vireo bellii"	-97.7722329874	30.2657030062	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.7317570552	34.3168509189	"unknown"	0	0	"none"
"Vireo bellii"	-98.1228995476	30.3638308722	"unknown"	0	0	"none"
"Vireo bellii"	-93.3179813586	43.640338566	"unknown"	0	0	"none"
"Vireo bellii"	-89.7632816434	43.3609105292	"unknown"	0	0	"none"
"Vireo bellii"	-93.429415191	41.795106465	"unknown"	0	0	"none"
"Vireo bellii"	-117.8440047938	33.6705784636	"unknown"	0	0	"none"
"Vireo bellii"	-98.0801048385	30.2039359076	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.1290202938	32.5726329717	"unknown"	0	0	"none"
"Vireo bellii"	-93.4689436869	44.7613538729	"unknown"	0	0	"none"
"Vireo bellii"	-93.0881107	44.7009768	"unknown"	0	0	"none"
"Vireo bellii"	-93.1293171	45.2885031	"unknown"	0	0	"none"
"Vireo bellii"	-92.9600145	44.7928963	"unknown"	0	0	"none"
"Vireo bellii"	-93.4497295549	44.7637596358	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.4944262208	34.1251119829	"unknown"	0	0	"none"
"Vireo bellii"	-108.6000912255	32.8373508538	"unknown"	0	0	"none"
"Vireo bellii"	-93.274145636	44.7924318261	"unknown"	0	0	"none"
"Vireo bellii"	-107.3056072528	32.8671621192	"unknown"	0	0	"none"
"Vireo bellii"	-118.1937671453	34.1431236902	"unknown"	0	0	"none"
"Vireo bellii"	-117.887040062	33.7700188443	"unknown"	0	0	"none"
"Vireo bellii"	-117.9111043994	33.7017597525	"unknown"	0	0	"none"
"Vireo bellii"	-93.2713759474	41.5612289735	"unknown"	0	0	"none"
"Vireo bellii"	-98.2577303	30.3080689	"unknown"	0	0	"none"
"Vireo bellii"	-98.1232521354	30.3630971305	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.0764088659	34.1860383613	"unknown"	0	0	"none"
"Vireo bellii"	-99.8037610721	30.4450517011	"unknown"	0	0	"none"
"Vireo bellii"	-110.8447932684	31.498477103	"unknown"	0	0	"none"
"Vireo bellii"	-98.4689895586	30.7982282242	"unknown"	0	0	"none"
"Vireo bellii"	-99.3185869626	31.1206182838	"unknown"	0	0	"none"
"Vireo bellii"	-110.89963219	32.4328160906	"unknown"	0	0	"none"
"Vireo bellii"	-111.0352804859	31.7647574696	"unknown"	0	0	"none"
"Vireo bellii"	-111.0400752874	31.6146713914	"unknown"	0	0	"none"
"Vireo bellii"	-109.5010220094	32.8848400339	"unknown"	0	0	"none"
"Vireo bellii"	-84.4330696079	39.2912549257	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.8523182475	33.602518623	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.925729496	33.6332021343	"unknown"	0	0	"none"
"Vireo bellii"	-97.9884571557	30.3841214864	"unknown"	0	0	"none"
"Vireo bellii"	-93.0357134346	42.1001088372	"unknown"	0	0	"none"
"Vireo bellii"	-106.8222712913	34.4273203053	"unknown"	0	0	"none"
"Vireo bellii"	-106.8224551902	34.4271413517	"unknown"	0	0	"none"
"Vireo bellii"	-111.0438721667	31.604205	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.8551953721	33.781932215	"unknown"	0	0	"none"
"Vireo bellii"	-94.8911533333	38.8801783333	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.9521101078	33.7237404652	"unknown"	0	0	"none"
"Vireo bellii"	-103.3619216918	42.6826554483	"unknown"	0	0	"none"
"Vireo bellii"	-63.5599909812	44.6816974912	"unknown"	0	0	"none"
"Vireo bellii"	-98.664323898	30.712240506	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-109.7062516042	32.7208850144	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-109.7062516042	32.7208624486	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-109.7063213416	32.7208940407	"unknown"	0	0	"none"
"Vireo bellii"	-111.0404544962	31.6143052402	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.8239386869	33.6658941008	"unknown"	0	0	"none"
"Vireo bellii"	-104.4684149997	32.1109863015	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.1987366738	33.7589318789	"unknown"	0	0	"none"
"Vireo bellii"	-110.9695291048	27.9619010687	"unknown"	0	0	"none"
"Vireo bellii"	-100.55859993	26.54909938	"unknown"	0	0	"none"
"Vireo bellii"	-111.1585261809	33.2797037589	"unknown"	0	0	"none"
"Vireo bellii"	-117.084619	32.5538589	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.8787565204	33.6628111987	"unknown"	0	0	"none"
"Vireo bellii"	-117.9332630343	33.6289706926	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.4458407091	34.5420730693	"unknown"	0	0	"none"
"Vireo bellii"	-98.5330591154	33.8321324918	"unknown"	0	0	"none"
"Vireo bellii"	-99.7305025867	29.5662194432	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.0888517698	32.9368995476	"unknown"	0	0	"none"
"Vireo bellii"	-84.4338085434	39.2905339752	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.1650658965	32.5354621999	"unknown"	0	0	"none"
"Vireo bellii"	-92.2266323151	42.4187707942	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.1942504571	34.0423427426	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.1898849603	34.1716838461	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.0337162082	34.0367387749	"unknown"	0	0	"none"
"Vireo bellii"	-103.7336510644	25.2849548548	"unknown"	0	0	"none"
"Vireo bellii"	-100.5227	46.24857	"unknown"	0	0	"none"
"Vireo bellii"	-118.2454055454	34.0809182734	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.3664680395	34.3900353334	"unknown"	0	0	"none"
"Vireo bellii"	-118.2358502	34.098711	"unknown"	0	0	"none"
"Vireo bellii"	-110.9046945548	32.4610546365	"unknown"	0	0	"none"
"Vireo bellii"	-100.4152338296	44.4345540838	"unknown"	0	0	"none"
"Vireo bellii"	-95.933657214	36.2152897026	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.5071708621	33.6925959726	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.2568299549	33.3201800318	"unknown"	0	0	"none"
"Vireo bellii"	-89.5368542709	36.1983786055	"unknown"	0	0	"none"
"Vireo bellii"	-118.2372613231	34.1005805584	"unknown"	0	0	"none"
"Vireo bellii"	-98.6011250044	30.7667222431	"unknown"	0	0	"none"
"Vireo bellii"	-100.3652117191	45.505784976	"unknown"	0	0	"none"
"Vireo bellii"	-100.3428109559	29.8623079324	"unknown"	0	0	"none"
"Vireo bellii"	-118.2374915062	34.1005148564	"unknown"	0	0	"none"
"Vireo bellii"	-106.315681	31.646259	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-118.7382689442	34.4949796323	"unknown"	0	0	"none"
"Vireo bellii"	-101.347033605	26.3038692692	"unknown"	0	0	"none"
"Vireo bellii"	-92.9600749376	44.7940850799	"unknown"	0	0	"none"
"Vireo bellii"	-110.9936826577	32.4517025226	"unknown"	0	0	"none"
"Vireo bellii"	-103.8269030676	20.6023578828	"unknown"	0	0	"none"
"Vireo bellii"	-97.5463886932	37.5040163088	"unknown"	0	0	"none"
"Vireo bellii"	-110.9083438792	32.4254566153	"unknown"	0	0	"none"
"Vireo bellii"	-100.9297278713	32.3241140224	"unknown"	0	0	"none"
"Vireo bellii"	-94.5773947292	37.5143601344	"unknown"	0	0	"none"
"Vireo bellii"	-94.5711372596	37.5218896458	"unknown"	0	0	"none"
"Vireo bellii"	-96.5765636042	39.0904375326	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.4473379842	33.6120170561	"unknown"	0	0	"none"
"Vireo bellii"	-98.6097331353	31.2732362375	"unknown"	0	0	"none"
"Vireo bellii"	-97.8841886385	26.1400338466	"unknown"	0	0	"none"
"Vireo bellii"	-118.5333227366	34.5270618591	"unknown"	0	0	"none"
"Vireo bellii"	-97.995393835	38.6762254235	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.843317183	32.7454455045	"unknown"	0	0	"none"
"Vireo bellii"	-103.135895	29.27244	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.2987835028	33.4880605674	"unknown"	0	0	"none"
"Vireo bellii"	-117.2312929534	33.4091009853	"unknown"	0	0	"none"
"Vireo bellii"	-112.8973423751	27.2973230415	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.7495833456	33.751139179	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.6785739955	33.7673964366	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.7683646192	33.6302187323	"unknown"	0	0	"none"
"Vireo bellii"	-89.1491003973	37.9953673918	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.6086339096	33.7265946725	"unknown"	0	0	"none"
"Vireo bellii"	-86.0033266667	40.071305	"unknown"	0	0	"none"
"Vireo bellii"	-93.8553866667	37.90913	"unknown"	0	0	"none"
"Vireo bellii"	-98.6079083333	31.2650383333	"unknown"	0	0	"none"
"Vireo bellii"	-93.2736552134	44.7929808107	"unknown"	0	0	"none"
"Vireo bellii"	-116.5682106947	34.0491896625	"unknown"	0	0	"none"
"Vireo bellii"	-116.5514516667	33.7609383333	"unknown"	0	0	"none"
"Vireo bellii"	-112.694825	33.933081	"unknown"	0	0	"none"
"Vireo bellii"	-96.1485678773	15.740165708	"unknown"	0	0	"none"
"Vireo bellii"	-117.713418352	33.5528606178	"unknown"	0	0	"none"
"Vireo bellii"	-98.6076058726	31.2645984495	"unknown"	0	0	"none"
"Vireo bellii"	-98.6137037201	31.2690093921	"unknown"	0	0	"none"
"Vireo bellii"	-98.6136580166	31.2690090062	"unknown"	0	0	"none"
"Vireo bellii"	-94.1428726442	38.4659382722	"unknown"	0	0	"none"
"Vireo bellii"	-118.472860319	34.1742403094	"unknown"	0	0	"none"
"Vireo bellii"	-118.0948810491	33.7519844755	"unknown"	0	0	"none"
"Vireo bellii"	-118.4726142359	34.1735712875	"unknown"	0	0	"none"
"Vireo bellii"	-93.7378372341	41.521395195	"unknown"	0	0	"none"
"Vireo bellii"	-89.3823837179	37.9100652138	"unknown"	0	0	"none"
"Vireo bellii"	-109.9682943	27.4964933	"unknown"	0	0	"none"
"Vireo bellii"	-110.1843184291	31.451243757	"unknown"	0	0	"none"
"Vireo bellii"	-89.1045713329	42.4539546991	"unknown"	0	0	"none"
"Vireo bellii arizonae"	-110.84445229	31.43589601	"unknown"	0	0	"none"
"Vireo bellii"	-95.4834259674	35.5306901016	"unknown"	0	0	"none"
"Vireo bellii"	-117.7625858	33.7847024	"unknown"	0	0	"none"
"Vireo bellii"	-110.8482563613	31.4968129846	"unknown"	0	0	"none"
"Vireo bellii"	-103.3327328075	20.8283270527	"unknown"	0	0	"none"
"Vireo bellii"	-118.1047684327	33.7413941517	"unknown"	0	0	"none"
"Vireo bellii"	-100.1186864294	30.4795839443	"unknown"	0	0	"none"
"Vireo bellii"	-118.4741888889	34.1769611111	"unknown"	0	0	"none"
"Vireo bellii"	-97.6652812958	32.4342185479	"unknown"	0	0	"none"
"Vireo bellii"	-100.4149763375	44.4336943807	"unknown"	0	0	"none"
"Vireo bellii"	-117.0514350234	33.0813370419	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.9452554345	32.7860770675	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-117.0105581849	32.9178812094	"unknown"	0	0	"none"
"Vireo bellii"	-96.7686026351	33.7358305128	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.9896742764	32.977015294	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.8889010768	32.8291573687	"unknown"	0	0	"none"
"Vireo bellii pusillus"	-116.8137054141	32.8133481791	"unknown"	0	0	"none"
"Vireo bellii"	-98.8118637148	30.5073183999	"unknown"	0	0	"none"
"Vireo bellii"	-98.8269148394	30.496250392	"unknown"	0	0	"none"
