"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"sandiegensis"	"numSubsppGroups"	"assigned"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.45847	34.14957	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.55998	34.19833	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.444305	34.23979	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.31751	34.12939	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.4929	34.156452	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.316475	34.14327	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.069244	34.57178	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-117.01571	35.09453	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus (Lafresnaye, 1835)"	-116.26474	34.12686	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0445849434	34.1282222726	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.3613083333	34.367825	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0402719514	34.1284068342	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.434808001	34.2235400621	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.1421378177	34.1276889479	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.6193055003	34.4114939405	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.382548555	34.552058183	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2880176997	34.1955606	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2879314997	34.195506	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0374109	34.1285854	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0392834246	34.1283203882	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4552988056	34.1490841111	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4577372	34.1496544	"unknown"	0	1	1	"sandiegensis"
