"name"	"longitude"	"latitude"	"subspecies"	"coloradense"	"crissale"	"numSubsppGroups"	"assigned"
"Toxostoma crissale Henry, 1858"	-110.76	31.8	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.08	32.05	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.73	31.61	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.92	31.65	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.52	31.95	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.64	32.02	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.81	31.49	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.77	31.39	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.24	32.34	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.6	31.57	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.59	31.53	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.6	31.54	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.73	31.5	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.71	31.5	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.62	31.76	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.72	32.62	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.93	31.55	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.12	31.44	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.63	31.78	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.85	31.5	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110	31.93	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.32	32.2	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.61	32.23	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.1	31.38	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.74	32.63	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.67	32.14	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.66	31.77	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.48	32.15	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.84	31.47	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-109.8	32.06	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.89	31.77	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.67	31.74	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.64	32.06	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.23	31.41	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.63	32.29	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.65	32.23	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.18	31.4	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.93	31.68	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.64	32.05	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.71	32.59	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.99	32.41	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.9	32.47	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-109.88	32.07	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-109.75	31.57	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-109.92	31.97	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.77	32.61	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.83	31.78	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.89	31.59	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-109.49	31.85	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.5	32.62	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.71	32.36	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.26	31.45	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.97	32.43	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.91	31.53	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.92	31.53	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.73	32.28	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.24	32.35	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.9	31.47	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.95	31.48	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.85	31.38	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.92	31.52	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.97	31.4	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.93	31.46	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111	31.39	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.01	31.38	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.22	31.84	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.99	31.4	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.1	31.9	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.36	32.3	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.32	31.46	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.9	31.53	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.19	31.52	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.69	32.23	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.74	32.35	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.91	31.82	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.59	32.65	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.72	32.17	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.6	32.3	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.27	31.53	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.25	31.51	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.25	31.41	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.23	31.55	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.22	31.54	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.28	31.43	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.13	32.51	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.02	32.51	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.28	31.47	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.25	31.42	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-109.72	31.57	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.27	32.5	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.5	31.67	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.39	31.54	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.4	31.54	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.4	31.61	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.47	31.69	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.04	31.63	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.33	31.58	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.82	32.31	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-109.83	32.25	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.62	32.3	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.62	32.07	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.91	32.34	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.25	31.48	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.05	31.6	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-111.04	31.56	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-109.87	32.25	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.71	32.2	"unknown"	0	1	1	"crissale"
"Toxostoma crissale Henry, 1858"	-110.26	31.38	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.73	32.21	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.95	31.67	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.51	31.58	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.99	31.59	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.85	32.27	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.33	31.92	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.99	31.69	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.34	31.92	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.91	32.44	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.18	32.16	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.36	31.84	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.96	31.74	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.93	31.67	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.59	32.59	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.97	31.4	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.73	32.34	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.94	31.67	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.88	31.74	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.29	31.52	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.8	32.07	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.92	31.67	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.32	31.94	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.87	31.77	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.39	31.85	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.95	31.83	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.72	31.59	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.75	32.35	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.71	31.5	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.72	31.56	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.88	32.22	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.92	32.42	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.24	31.41	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.05	31.6	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.18	31.57	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.98	32.21	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.91	32.26	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.5	32.32	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.52	32.22	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.53	32.31	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.49	32.25	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.58	32.38	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.52	32.25	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.54	32.3	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.91	32.43	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.28	31.5	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.59	32.65	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.27	31.4	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.39	32.13	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.23	31.91	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.57	31.56	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.1	31.38	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.79	31.34	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.72	32.2	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.51	31.59	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.51	31.59	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.77	31.53	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.52	31.88	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.28	32.24	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.83	31.75	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.63	31.78	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.08	31.58	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.41	32.54	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-109.76	31.51	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.6	32.24	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.93	32.29	"unknown"	0	1	1	"crissale"
"Toxostoma crissale coloradense"	-110.99	32.1	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.56	31.91	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.93	32.22	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.08	32.05	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.89	31.97	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.86	32.18	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.64	31.83	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.59	31.79	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.93	32.22	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.87	32.26	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.83	32.25	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.93	32.29	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.96	32.11	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.07	31.71	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.87	32.19	"unknown"	0	1	1	"crissale"
"Toxostoma crissale coloradense"	-111	32.11	"unknown"	0	1	1	"crissale"
"Toxostoma crissale coloradense"	-110.72	32.3	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.93	31.99	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.93	32.09	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.7	32.34	"unknown"	0	1	1	"crissale"
"Toxostoma crissale coloradense"	-110.87	31.92	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.7	32.34	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.16	32.49	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.97	31.85	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.49	32.64	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.29	31.99	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.49	32.43	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.64	31.94	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.71	32.43	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.95	31.95	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-111.1	31.83	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.93	32.38	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.92	32.2	"unknown"	0	1	1	"crissale"
"Toxostoma crissale"	-110.75	32.42	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.77	32.61	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.83	32.73	"unknown"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.69	31.57	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.72	31.56	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.49	32.23	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.76	32.56	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.51	31.59	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.45	31.53	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.83	32.73	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.7	32.34	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.93	32.22	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.5	32.64	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.93	32.29	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.77	32.61	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.97	31.85	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.71	32.43	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.16	32.49	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.29	31.99	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.87	32.26	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.83	32.25	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-109.6	32.24	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.49	32.43	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-110.64	31.94	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.39	31.85	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.51	31.59	"crissale"	0	1	1	"crissale"
"Toxostoma crissale crissale"	-111.49	32.64	"crissale"	0	1	1	"crissale"
