"name"	"longitude"	"latitude"	"subspecies"	"coloradense"	"crissale"	"numSubsppGroups"	"assigned"
"Toxostoma crissale Henry, 1858"	-104.19	30.41	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.47	32.1	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.56	31.8	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.83	32.92	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.3	29.26	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.57	32.13	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.99	33.22	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.02	33.21	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.37	29.24	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.68	30.09	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.83	32.31	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.98	35.84	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.66	32.09	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49	35.2	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.97	33.01	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.87	34.35	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.79	31.06	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.88	32.38	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.21	33.18	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-102.95	29.18	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.19	29.41	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48	35	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.89	33.82	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.42	35.02	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48	35.28	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.44	35.08	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.75	35.11	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.08	32.69	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.37	29.21	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49	31.8	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.97	32.1	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.1	32.72	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.77	29.46	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.02	29.49	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.64	31.82	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.5	30	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.76	35.19	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.31	29.28	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.22	29.38	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.74	35.13	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.36	31.95	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.06	25.31	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.84	31.87	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.25	33.12	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.36	30.48	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.15	31.67	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.5	25.62	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.2	32.85	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.27	32.62	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.72	32.16	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48	35.3	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.82	32.25	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.99	30.67	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.59	32.31	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.99	30.79	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105	30.76	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49	35.21	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.87	33.89	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.91	32.26	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.05	32.69	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.73	32.8	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.06	32.71	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.32	29.34	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.87	33.91	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.08	25.33	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48	35.05	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.29	30.15	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.72	32.41	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.28	33.09	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.82	34.79	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.83	32.26	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.21	32.04	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.63	34.44	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.64	35.2	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.16	31.68	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.17	32.8	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.6	32.33	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48	35.13	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.16	32.75	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.2	33.19	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.77	32.8	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.25	32.04	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.04	35.59	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.71	35.16	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.15	32.81	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.06	25.25	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.6	35.26	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.74	32.34	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.14	32.2	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.69	31.84	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.18	33.28	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.11	30.26	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.47	35.17	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.56	32.46	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.24	33.49	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.96	35.76	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.78	34.45	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.97	32.08	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.34	32.78	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.16	32.79	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.68	35.36	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.2	29.3	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.14	29.27	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-102.96	29.18	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.07	35.67	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.79	32.79	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.75	32.33	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.29	32.61	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.18	32.24	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.3	32.94	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.88	33.86	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.37	29.28	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.6	35.02	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.92	29.29	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-99.85	23.55	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49	32.37	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48	35.08	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.2	34.92	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.98	32.59	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110	34.61	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.44	33.16	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.94	32.14	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.86	32.96	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.41	33.42	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.57	31.02	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.73	32.37	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.9	34.24	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.58	32.75	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.33	29.54	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.18	32.21	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.2	33.15	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.4	32.51	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.56	32.37	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.47	35.01	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.69	32.44	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.55	32.38	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.77	20.9	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.82	31.03	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.6	31.9	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.72	30.96	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.91	32.75	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.7	32.36	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.92	31.9	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.85	32.82	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.51	31.94	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.18	32.16	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.65	35.05	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.73	34.99	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.4	32.5	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.98	32.52	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.65	35.03	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.9	32.45	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.59	32.1	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.53	31.82	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.12	35.44	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.53	32.96	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.18	29.55	"unknown"	0	0	0	"none"
