"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"nuttalli"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.37	37.74	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.09	33.82	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.02	49.06	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.56	33.55	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.47	37.74	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.46	38.56	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.96	35.99	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.21	32.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.99	38	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.23	37.06	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.54	37.98	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.7	38.32	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.94	37.39	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.04	34.14	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.8	38.02	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.29	34.41	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.2	37.71	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.35	37.65	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.59	38.23	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.94	38.15	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.95	38.15	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.53	38.09	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.38	47.81	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.86	37.71	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.25	32.94	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.77	37.66	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.96	37.42	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.45	34.17	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.6	33.4	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.13	32.91	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.2	32.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.15	47.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.47	34.66	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.37	37.98	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.16	37.06	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.87	37.5	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.14	49.29	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.05	37.63	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.34	38.14	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.22	34.26	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.09	32.8	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.34	33.79	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.9	37.77	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.94	32.85	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.28	38.26	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.03	38.32	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.44	37.36	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.74	33.66	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.23	33.07	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.3	33.91	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.61	34.78	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.37	48.9	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.74	33.58	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-124.81	49.5	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.38	37.66	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.44	34.14	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.26	38.56	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.21	34.28	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.36	33.96	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.3	33.85	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.3	33.99	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.16	34.47	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.47	49.87	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.19	32.82	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.06	34.14	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.05	34.06	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.72	34.2	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.82	32.67	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.52	34.15	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.8	36.84	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.89	36.59	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.6	38.22	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.38	37.71	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.11	33.74	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.23	37.74	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.64	38.34	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.67	48.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.39	33.81	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.86	34.41	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.76	36.81	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.88	33.63	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.55	34.25	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.82	39.05	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.09	37.55	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.13	38.21	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.92	37.44	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.29	34.39	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.74	33.83	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.27	37.84	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.58	35.14	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122	37.91	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.7	33.93	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.08	32.75	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117	32.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.87	36.82	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.73	34.08	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.17	34.02	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.23	38.63	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.87	35.44	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.67	31.86	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.57	33.42	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.02	38.74	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.46	38.59	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.34	31.94	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.96	37.99	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.27	49.07	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.75	48.12	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.5	37.51	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.2	36.47	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.5	37.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.45	37.8	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.53	37.78	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.15	48.04	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.69	38.52	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.31	48.49	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.54	32.84	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.85	39.03	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.32	37.52	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.26	33.81	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-114.61	32.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.09	37.56	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.97	32.67	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.28	33.92	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.38	33.88	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.68	33.77	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.13	34.2	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.23	34.11	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.36	47.7	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.85	34.13	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.28	33.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.08	38.61	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.08	38.74	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.03	38.22	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.06	32.82	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.29	34.29	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.1	33.79	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.3	38.14	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.99	36.99	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.37	33.96	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.36	33.84	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.98	49.2	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.34	33.24	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.17	38.6	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.25	38.63	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.05	34.11	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.48	37.81	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.3	34.33	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.67	49.1	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.75	36.82	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.98	37.49	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.11	33.83	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.05	34.08	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.85	34.15	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.08	33.06	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.92	42.33	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.18	34.03	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.08	33.05	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.87	37.33	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.3	33.98	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.35	33.81	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.51	37.56	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.93	37.42	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.06	38.91	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.22	34.2	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.27	37.32	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.86	35.32	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.98	36.19	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.85	35.32	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.81	36.85	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-122.5	37.5	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.84	33.79	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.22	38.64	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.75	38.54	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.42	37.81	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.94	33.66	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.02	35.64	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.24	33.83	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.45	37.67	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.22	33.9	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.22	33.98	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.34	34.43	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.04	34.06	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.24	37.91	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.21	36.64	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.41	34	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.85	37.39	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.1	38.42	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.32	33.23	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122	37.6	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.6	36.66	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.35	34.06	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.93	36.46	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.4	36.62	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.17	33.92	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.21	34.03	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.74	37.22	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.86	35.28	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.37	33.86	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.36	33.89	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.34	33.9	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.97	32.85	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.11	47.66	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.39	33.9	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.3	33.86	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.24	33.84	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.3	33.81	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.95	37.76	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.44	38.15	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.74	38.57	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.92	36.56	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.4	47.21	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.23	49.25	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.21	34.34	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.32	34.27	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.17	37.39	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.41	37.23	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.18	37.38	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.89	33.04	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.16	37.4	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.11	34.09	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117	33.07	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.21	34	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.18	33.92	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.85	34.41	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.97	49.2	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.16	32.73	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.46	40.5	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.06	34.11	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.82	49.09	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.34	33.92	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.56	34.07	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.81	35.24	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.84	37.24	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.13	36.52	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.32	47.71	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.89	35.26	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.69	36.59	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.69	36.58	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.1	34.05	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.05	38.5	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.31	33.96	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.34	33.84	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys pugetensis Grinnell, 1928"	-121.79	38.06	"unknown"	0	1	1	"nuttalli"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.28	38.3	"unknown"	0	1	1	"nuttalli"
