"name"	"longitude"	"latitude"	"prov"	"date"	"key"	"subspecies"
"Toxostoma curvirostre (Swainson, 1827)"	"-102.001917"	"33.513549"	"gbif"	2023-01-03	"4089832580"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-97.896577"	"27.520356"	"gbif"	2023-01-20	"4089839263"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-100.283858"	"20.578712"	"gbif"	2023-01-01	"4011516239"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-98.182015"	"19.577702"	"gbif"	2023-01-01	"4011727315"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-98.948725"	"27.534283"	"gbif"	2023-01-03	"4011847401"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-106.607208"	"35.093414"	"gbif"	2023-01-02	"4011929423"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-99.116025"	"28.359513"	"gbif"	2023-01-03	"4011953400"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-110.870387"	"32.260141"	"gbif"	2023-01-03	"4014899820"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-97.862988"	"27.469129"	"gbif"	2023-01-03	"4015015816"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-97.862971"	"27.469114"	"gbif"	2023-01-03	"4014824829"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-101.635554"	"24.547273"	"gbif"	2023-01-01	"4015087859"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-99.07542"	"28.930588"	"gbif"	2023-01-04	"4014935885"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-111.999472"	"33.484253"	"gbif"	2023-01-05	"4022295493"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-106.511963"	"31.853836"	"gbif"	2023-01-05	"4014960992"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-110.985275"	"32.455987"	"gbif"	2023-01-05	"4014856927"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-105.285035"	"23.85979"	"gbif"	2023-01-05	"4075619878"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-111.210784"	"32.272198"	"gbif"	2023-01-02	"4014864089"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-110.921618"	"32.503792"	"gbif"	2023-01-06	"4015255075"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-103.299817"	"20.648965"	"gbif"	2023-01-05	"4014975115"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-100.537548"	"33.079045"	"gbif"	2023-01-05	"4015221203"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-111.935753"	"33.428263"	"gbif"	2023-01-07	"4014870176"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-103.092104"	"20.898756"	"gbif"	2023-01-02	"4015255274"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-99.207988"	"19.500477"	"gbif"	2023-01-07	"4015259331"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-111.767787"	"33.236023"	"gbif"	2023-01-08	"4015135330"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-107.137742"	"33.621067"	"gbif"	2023-01-07	"4014953293"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-98.330475"	"26.184435"	"gbif"	2023-01-08	"4015078321"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-104.654524"	"24.199218"	"gbif"	2023-01-05	"4015114346"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-103.661011"	"30.358492"	"gbif"	2023-01-06	"4015072409"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-111.804783"	"33.59958"	"gbif"	2023-01-08	"4015043386"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-111.46596"	"33.36801"	"gbif"	2023-01-09	"4015370351"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-100.557476"	"25.390403"	"gbif"	2023-01-09	"4015298449"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-110.855184"	"32.328879"	"gbif"	2023-01-09	"4015080447"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-98.752842"	"20.181879"	"gbif"	2023-01-01	"4015111460"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-111.160758"	"32.253622"	"gbif"	2023-01-09	"4015328439"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-99.143563"	"19.310078"	"gbif"	2023-01-10	"4015356535"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-99.025425"	"19.252545"	"gbif"	2023-01-06	"4015069492"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-111.013715"	"32.182983"	"gbif"	2023-01-10	"4018563817"	"unknown"
"Toxostoma curvirostre (Swainson, 1827)"	"-99.150112"	"19.324745"	"gbif"	2023-01-10	"4018106877"	"unknown"
