"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre (Swainson, 1827)"	-98.37	26.18	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.4	20.71	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.99	19.7	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.64	25.01	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.01	19.25	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.05	19.46	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.02	19.26	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.19	19.42	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.48	35.14	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.99	25.34	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09	19.34	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.28	31.58	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.39	33.34	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.63	20.72	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.17	33.27	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.41	20.72	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.73	33.36	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.91	32.25	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.88	32.22	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.21	32.31	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.49	33.58	"unknown"	0	0	"none"
