"name"	"longitude"	"latitude"	"subspecies"	"curtata"	"numSubsppGroups"	"assigned"
"Polioptila melanura Lawrence, 1857"	-111.541329	33.577803	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.813279	33.732686	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.708831	32.413115	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.006296	33.543914	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.5772	28.70123	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.064522	32.319849	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.106438	32.456596	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.692708	32.281404	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.734693	33.364388	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.07184	33.419808	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.213885	32.308562	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.024349	32.231858	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.025013	32.232585	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.02488	32.231243	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.522358	29.137111	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.40503	33.257595	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.982063	32.455272	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.939483	32.3545	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.669145	33.895087	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.023946	32.278823	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.492831	33.76425	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.768623	32.156939	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.621202	34.007839	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.51782	31.59372	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.939277	32.354675	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.137298	29.271455	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.768006	32.159228	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.907318	32.3425	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.465162	32.591484	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.819561	32.309116	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.000551	33.830339	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.998428	33.61578	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.071663	33.42004	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.765813	33.237336	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.507046	33.693633	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.504098	33.694578	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.531184	31.326822	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.002947	36.07951	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.465002	32.587293	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.133105	31.915695	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.465074	32.591504	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.058517	33.348127	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.824286	33.749255	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.089944	33.211668	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.110019	33.366244	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.809863	32.322365	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.806155	31.939559	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.145594	32.216321	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.61971	33.17698	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.712318	32.013878	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.594698	26.485374	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.52253	29.136942	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.195207	35.798948	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.921621	36.110814	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.169841	31.927209	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.993702	31.827863	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.043531	33.440734	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.022954	32.233257	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.4721	32.8331	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.985541	33.363237	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.986199	33.363173	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-104.021515	30.06783	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.181944	25.607601	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.811057	31.960621	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.360745	36.439697	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.464252	32.592326	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.457282	32.587141	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.527552	25.485527	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.307074	33.379407	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.306908	33.379595	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.8726	32.328	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.464879	32.591525	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.092075	31.890085	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-102.245831	21.809643	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.1267	31.913922	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-106.7389	32.4697	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.511732	25.782054	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.020809	36.100135	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.006019	36.079881	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.998696	36.07709	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-102.247372	21.809259	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.24246	31.401547	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.46515	32.591392	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.519794	26.6006	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.688407	32.206425	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.610189	26.511327	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.822418	32.310318	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.817999	32.316128	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.814384	32.31671	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.82422	31.452225	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.798105	32.328384	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.600092	37.07962	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.596995	26.478428	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.141449	31.913703	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.178468	31.932617	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.742093	32.312568	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.944545	32.24734	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.465622	29.490728	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.418448	33.269794	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.057822	29.039311	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-105.620686	28.163	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-105.620758	28.16282	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.407458	33.35762	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-99.10851	26.525818	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-105.427236	28.314727	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-105.427161	28.313762	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.29305	33.887004	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.842349	33.764961	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.408661	32.790399	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.020899	32.279667	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.218136	25.678002	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.366388	33.64776	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.366597	33.648029	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.405578	33.257033	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.000083	36.079487	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.072602	33.424016	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.858467	33.649428	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.060108	31.818047	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.940979	33.43115	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.883618	33.513315	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.735397	32.003781	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.868911	32.25555	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.869257	32.255524	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.047658	34.129428	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.847177	31.50354	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.000533	36.077573	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.88374	29.183807	"unknown"	0	0	"none"
