"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps flaviceps"	-109.72	29.8	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-109.3	29.85	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-109.72	23.47	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-114.54	32.62	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-110.86	32.18	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-98.33	26.16	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-106	34.5	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps (Sundevall, 1850)"	-110.93	32.22	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps (Sundevall, 1850)"	-105.34	35.66	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps (Sund.)"	-105.38	25.92	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-109.77	23.44	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-97.45	26.15	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-116.54	33.83	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-116.15	33.69	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps flaviceps"	-116.08	33.57	"flaviceps"	1	1	"acaciarum"
"Auriparus flaviceps hidalgensis A.R.Phillips, 1986"	-101.68	21.19	"hidalgensis"	1	1	"acaciarum"
"Auriparus flaviceps hidalgensis A.R.Phillips, 1986"	-98.63	20.46	"hidalgensis"	1	1	"acaciarum"
"Auriparus flaviceps hidalgensis A.R.Phillips, 1986"	-108.44	28.18	"hidalgensis"	1	1	"acaciarum"
"Auriparus flaviceps hidalgensis A.R.Phillips, 1986"	-99.3	20.55	"hidalgensis"	1	1	"acaciarum"
"Auriparus flaviceps hidalgensis"	-99.3	20.55	"hidalgensis"	1	1	"acaciarum"
"Auriparus flaviceps hidalgensis"	-108.44	28.18	"hidalgensis"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.43	23.44	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-110.59	25.02	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-110.16	23.35	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-110.1	23.55	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-111.92	25.97	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-114.72	29.73	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-110.2	23.72	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.87	24.24	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.77	23.26	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.44	23.39	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.93	22.89	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.92	22.88	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-110.33	24.42	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-111.34	26.01	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.69	23.06	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-111.85	24.66	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-110.31	24.27	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-111.93	26.72	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-113.47	29.32	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.77	23.4	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-112.33	28.76	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-111.14	25.46	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-111.82	26.06	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-101.29	27.96	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-110.58	25	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-110.62	24.99	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-117.06	32.34	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-113.05	27.6	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-116.8	32.36	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus Oberholser, 1897"	-109.92	22.89	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-109.43	23.44	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps"	-109.44	23.38	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-109.92	22.88	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-110.31	24.27	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-111.93	26.72	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-109.77	23.4	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps"	-109.91	22.88	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-110.33	24.42	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-109.87	24.24	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-110.2	23.72	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-109.69	23.06	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-111.85	24.66	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-111.14	25.46	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-113.47	29.32	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-112.33	28.76	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-111.34	26.01	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps"	-116.08	33.57	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps lamprocephalus"	-109.77	23.26	"lamprocephalus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-109.27	31.34	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-109.17	31.96	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-109.4	31.48	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-108.71	32.35	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-111.16	33.28	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-110.86	32.34	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-111.67	33.52	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-110.86	31.49	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-103.3	21.84	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-98.68	22.64	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-99.79	20.86	"ornatus"	1	1	"acaciarum"
"Auriparus flaviceps ornatus (Lawrence, 1851)"	-99.8	20.92	"ornatus"	1	1	"acaciarum"
