"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"fulvescens"	"peninsulae"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus Bonaparte, 1838"	-105.45	28.28	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.04	25.36	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.31	32.86	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.31	32.87	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-108.36	31.1	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-103.24	25.57	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.12	28.6	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.62	26.2	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.1	25.9	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.1	25.91	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.25	23.47	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.26	33.11	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.89	33.81	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.88	33.8	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-109.07	31.88	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.9	32.45	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-109.05	31.81	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-107.2	33.15	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-109.53	28.46	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-103.23	32.47	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-109.09	31.79	"unknown"	0	0	0	0	"none"
