"name"	"longitude"	"latitude"	"prov"	"date"	"key"	"subspecies"
"Toxostoma crissale Henry, 1858"	"-106.717133"	"32.416417"	"gbif"	2023-01-05	"4014937082"	"unknown"
"Toxostoma crissale Henry, 1858"	"-111.799278"	"34.874741"	"gbif"	2023-01-08	"4014983253"	"unknown"
"Toxostoma crissale Henry, 1858"	"-110.932203"	"31.671038"	"gbif"	2023-01-08	"4014986277"	"unknown"
"Toxostoma crissale Henry, 1858"	"-106.562668"	"31.821741"	"gbif"	2023-01-14	"4018291200"	"unknown"
"Toxostoma crissale Henry, 1858"	"-109.141449"	"31.913703"	"gbif"	2023-01-22	"4022255663"	"unknown"
"Toxostoma crissale Henry, 1858"	"-111.508751"	"31.584316"	"gbif"	2023-01-14	"4021970199"	"unknown"
"Toxostoma crissale Henry, 1858"	"-115.00125"	"36.078537"	"gbif"	2023-01-27	"4028860680"	"unknown"
"Toxostoma crissale Henry, 1858"	"-103.879403"	"32.346395"	"gbif"	2023-01-28	"4028969382"	"unknown"
"Toxostoma crissale Henry, 1858"	"-115.001255"	"36.082055"	"gbif"	2023-01-28	"4029221712"	"unknown"
"Toxostoma crissale Henry, 1858"	"-115.01499"	"36.10275"	"gbif"	2023-01-15	"4120973883"	"unknown"
"Toxostoma crissale Henry, 1858"	"-115.0101"	"36.0753"	"gbif"	2023-01-24	"4038146482"	"unknown"
"Toxostoma crissale Henry, 1858"	"-106.479153"	"35.137438"	"gbif"	2023-02-01	"4029097941"	"unknown"
"Toxostoma crissale Henry, 1858"	"-106.563232"	"31.821711"	"gbif"	2023-02-05	"4029211050"	"unknown"
"Toxostoma crissale Henry, 1858"	"-114.487992"	"32.819545"	"gbif"	2023-02-10	"4034827790"	"unknown"
"Toxostoma crissale Henry, 1858"	"-106.458015"	"35.164792"	"gbif"	2023-02-10	"4035006358"	"unknown"
"Toxostoma crissale Henry, 1858"	"-110.363515"	"31.839732"	"gbif"	2023-02-12	"4035007612"	"unknown"
"Toxostoma crissale Henry, 1858"	"-111.47281"	"33.458277"	"gbif"	2023-02-13	"4034686208"	"unknown"
"Toxostoma crissale Henry, 1858"	"-115.002185"	"36.075349"	"gbif"	2023-02-10	"4039247848"	"unknown"
"Toxostoma crissale Henry, 1858"	"-112.770897"	"33.381183"	"gbif"	2023-02-18	"4046598724"	"unknown"
"Toxostoma crissale Henry, 1858"	"-106.306258"	"31.642681"	"gbif"	2023-02-23	"4046700857"	"unknown"
"Toxostoma crissale Henry, 1858"	"-114.638591"	"32.730722"	"gbif"	2023-02-25	"4046640075"	"unknown"
"Toxostoma crissale Henry, 1858"	"-110.339846"	"31.919942"	"gbif"	2023-02-24	"4046578265"	"unknown"
"Toxostoma crissale Henry, 1858"	"-110.992971"	"31.685868"	"gbif"	2023-02-25	"4046791415"	"unknown"
"Toxostoma crissale Henry, 1858"	"-115.113408"	"36.064017"	"gbif"	2023-02-19	"4054790087"	"unknown"
"Toxostoma crissale Henry, 1858"	"-103.303535"	"29.266535"	"gbif"	2023-02-25	"4054940281"	"unknown"
"Toxostoma crissale Henry, 1858"	"-103.522687"	"29.137059"	"gbif"	2023-02-27	"4062961593"	"unknown"
