"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"fulvescens"	"peninsulae"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus Bonaparte, 1838"	-105.497063	28.261395	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.143694	26.582244	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.449965	31.936523	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.499498	28.260006	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433001	28.293212	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-109.028194	31.839936	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.636653	24.547926	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.944962	32.352945	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.479538	28.260927	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.502569	28.258424	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.501008	28.259387	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.697024	32.216231	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-103.17315	29.659913	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.252095	28.472518	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.499768	28.259894	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.4988	28.260347	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.496494	28.261727	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-111.028087	31.812302	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.49795	28.260975	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-116.278812	33.636217	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-116.279162	33.636035	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.141364	31.548003	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.141617	31.54817	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.140594	28.615377	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.987663	32.451992	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.969497	32.429825	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.50297	28.258439	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.435198	28.290156	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433312	28.28609	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.713441	24.639779	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.354276	28.465812	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.713471	24.639649	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.752033	24.625052	"unknown"	0	0	0	0	"none"
