"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"cardinalis"	"flammiger"	"floridanus"	"numSubsppGroups"	"assigned"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.79	30.39	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.73	30.66	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.36	30.75	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.39	32.65	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-91.66	44.05	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.8	34.8	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-80.17	26.26	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-90.07	29.98	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.55	32.26	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-63.43	44.7	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.48	29.44	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-113.05	26.92	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-92.25	30.35	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.01	36.14	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-101.79	21.26	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.58	45.41	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.38	30.72	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.56	45.57	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.73	32.88	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-112.8	26.82	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-80.38	25.72	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-80.74	32.21	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-89.59	34.37	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.75	32.3	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-93.37	44.83	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-102.74	40.85	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-156.45	20.64	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-92.09	30.52	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.76	29.81	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.87	33.2	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.28	30.52	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-62.67	45.56	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.15	32.75	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.89	30.26	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.37	29.87	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-112.12	33.86	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.62	29.54	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-92.43	42.52	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.49	35.27	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-108.95	27.02	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.39	37.28	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-65.98	45.45	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.71	33.36	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.25	32.64	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-94.14	36.1	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-80.28	25.7	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.78	30.5	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis cardinalis"	-80.66	25.4	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-112.71	32.07	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-80.66	25.41	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.24	29.42	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.72	30.25	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.89	30.63	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.64	31.79	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.79	30.5	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-99.58	29.82	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-156.24	20.77	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-80.37	25.66	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.74	25.97	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.52	30.35	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.64	34.53	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.71	32.83	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.8	30.24	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-91.67	30.43	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97	32.64	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-92.21	30.24	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.72	29.43	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.85	33.63	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-93.25	45.06	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.93	32.96	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.42	29.4	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-110.95	32.23	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.66	30.29	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-89.08	32.27	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.57	29.56	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-80.35	25.71	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-94.36	35.27	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-93.32	44.79	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.52	29.25	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.41	46.55	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.16	32.88	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.4	29.57	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.36	32.53	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.05	33.04	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.24	32.77	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.88	45.51	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-100.64	30.58	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-80.94	25.14	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.87	30.18	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-92.35	34.79	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-100.22	34.96	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.94	29.89	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-93.2	44.11	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.71	33.56	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.44	27.57	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.71	31.89	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-79.45	46.26	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.47	29.75	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-111.2	33.63	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.91	32.63	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.37	25.98	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.27	30.35	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-111.36	25.94	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.88	32.56	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.83	45.21	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-109.98	23.76	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.56	45.46	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.04	27.97	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-99.74	29.59	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-92.14	32.53	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.25	27.73	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-102	21.24	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.53	30.55	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.66	35.01	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.17	33.24	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-101.64	36.6	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.57	31.74	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.8	33.46	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.46	35.22	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.69	36	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.68	30.64	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.86	45.3	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.93	32.57	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.62	29.57	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.57	45.41	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-66.79	45.87	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.58	29.87	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.64	33.13	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.82	29.96	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.99	37.25	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.55	25.97	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.45	46.54	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.09	29.45	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-110.73	31.55	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.7	31.89	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.36	30.22	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.8	30.5	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.54	34.73	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.68	30.27	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-93.18	44.67	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-90.08	29.94	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.55	33.94	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.61	45.14	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.7	30.48	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-95.51	29.5	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.43	29.52	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.07	30.3	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.65	32.33	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-110.95	32.24	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.64	31.03	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-98.65	34.72	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-92.02	35.84	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.69	45.32	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.67	45.32	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-100.52	26.51	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.66	34.5	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-96.82	30.66	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.72	30.23	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-97.4	30.67	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-99.47	21.2	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-63.26	45.37	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-110.99	30.93	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.6	45.32	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.53	35.5	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.01	33.37	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.84	33.14	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.71	30.29	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-99.12	23.73	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-89.97	21.01	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-90	21.17	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.81	32.83	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-101	25.34	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.44	45.65	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.7	45.55	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-110.29	31.35	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.73	31.36	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.55	33.9	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.76	30.42	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-106.59	32.29	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-88.09	30.25	"unknown"	0	0	0	0	0	"none"
"Lobelia cardinalis"	-75.67	45.45	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.94	45.47	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.93	45.47	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.09	32.66	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-92.5	31.43	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.23	32.73	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.13	33.25	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.77	25.66	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-87.77	34.77	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.42	35.42	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.37	35.43	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.03	30.38	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.88	30.29	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.35	29.54	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.5	29.29	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-98.5	29.29	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.62	30.24	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.26	31.57	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.23	30.38	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.89	30.34	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-107.45	24.77	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis superbus"	-111.9	34.83	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.5	32.61	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.99	28.13	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.78	30.27	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.7	30.25	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-103.99	20.76	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-93.22	44.96	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.66	30.29	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-91.11	30.37	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-81.74	25.95	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-97.7	30.25	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-90.7	35.77	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-90.67	35.74	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.28	32.94	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.84	29.97	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-90.4	20.86	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.74	30.27	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.16	32.89	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-101.68	34.97	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.78	32.83	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.29	29.41	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.78	30.44	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-101.08	33.47	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-108.9	30.32	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis × sinuatus"	-107.21	33.15	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-107.21	33.15	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.06	36.12	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-103.56	22.3	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.99	28.14	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.25	29.6	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.08	32.72	"unknown"	0	0	0	0	0	"none"
"Lobelia cardinalis"	-71.53	46.72	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.89	27.53	"unknown"	0	0	0	0	0	"none"
"Erythranthe cardinalis"	-123.95	40.4	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.95	24.57	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-103.74	25.31	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.13	32.79	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-103.74	25.3	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.56	33.14	"unknown"	0	0	0	0	0	"none"
"Lobelia cardinalis"	-97.37	19.96	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.33	27.64	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.69	32.38	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-80.8	32.37	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-96.56	33.13	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-75.7	45.39	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.7	33.01	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-75.88	45.36	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-94.17	35.72	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.59	29.59	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.71	29.48	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.81	30.65	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.42	32.67	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.47	32.67	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-111.17	32.24	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-88.43	34.36	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-86.91	33.4	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.78	29.83	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.66	29.64	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.24	29.61	"unknown"	0	0	0	0	0	"none"
"Cardinalis sinuatus"	-101.83	26.95	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-157.73	21.39	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.66	45.64	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.6	30.37	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-110.84	31.5	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-63.47	44.67	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-63.48	44.67	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.15	33.02	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-98.55	29.59	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.17	32.88	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-73.8	45.63	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-95.63	29.37	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-111.05	32.28	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-97.87	30.19	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-84.51	32.36	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-74.09	45.27	"unknown"	0	0	0	0	0	"none"
"Lobelia cardinalis"	-92.84	34.39	"unknown"	0	0	0	0	0	"none"
"Cardinalis cardinalis"	-92.35	42.54	"unknown"	0	0	0	0	0	"none"
