"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"cardinalis"	"seftoni"	"numSubsppGroups"	"assigned"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.64	41.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.02	38.69	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.59	39.1	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.41	41.33	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.65	40.66	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.15	39.08	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.94	38.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.11	38.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-82.72	42.04	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.35	39.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.23	38.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.24	39.12	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.48	38.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.54	38.81	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.4	38.81	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.42	39.22	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.51	40.57	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.08	38.71	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-82.48	41.35	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-78	40.52	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.04	40	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.14	39.71	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.82	40.96	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.28	40.21	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.93	38.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.11	42.49	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.75	40.96	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.07	39.68	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.42	40.47	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.51	38.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.43	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.05	42.48	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.49	40.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.1	38.78	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.14	39.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.48	39.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-82.52	42.31	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.01	39.1	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.41	42.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.18	39.09	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.98	40.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.78	40.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.95	40.82	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.98	40.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.06	39.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77	40.43	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.01	38.92	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.48	39.16	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.38	42.7	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.04	38.92	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.51	39.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.63	40.75	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.11	38.84	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.05	41.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.22	42.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.51	41.36	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.61	41.42	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.69	41.96	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.17	38.78	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.04	38.78	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.31	41.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.44	38.86	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.99	40.96	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.36	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.3	40.02	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.02	39.12	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.91	39.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.02	39.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.72	41.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74	40.69	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.67	42.53	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.71	43.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.45	38.81	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.55	38.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.09	38.76	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.39	41.29	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74	40.66	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.44	40.44	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.12	39.09	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.8	40.68	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.89	41.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.71	42.75	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.51	40.15	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.54	43.28	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.35	41.37	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.83	40.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.74	42.75	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.2	41.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.59	41.45	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.83	39.16	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.94	38.95	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.84	41.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.04	39.03	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.07	39.09	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.06	39.11	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.65	40.68	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.02	42.47	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.05	42.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.07	40.14	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.1	42.47	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.08	42.41	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.59	39.3	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-85.62	40.1	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.29	43	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.26	42.36	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.39	39.51	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.61	41.79	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.95	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.41	41.66	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.59	41.33	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75	39.76	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.58	40.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.58	39.1	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.55	40.59	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.95	40.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.02	39.33	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.61	41.56	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.47	39.09	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.44	42.06	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.46	39.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.78	43.6	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.99	39.48	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.59	40.51	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.8	41.08	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.23	40.01	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.37	39.08	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.37	41.54	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.04	38.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.75	41.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.07	40.13	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.75	43.61	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.21	40.99	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.34	41.67	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.08	40.14	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.3	39.99	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.79	40.48	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.92	38.95	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.4	41.09	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.15	41.72	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.65	40.78	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.13	39.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.8	40.5	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.06	42.35	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.06	40.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-86.04	39.94	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.28	39.45	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.44	40.45	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.38	42.67	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.59	41.32	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.05	40	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.5	38.85	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.43	38.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.82	41.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.44	40.7	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.09	39.03	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.55	41.2	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.46	40.13	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.48	41.59	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.97	40.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.99	40.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.42	38.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.5	38.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.41	38.95	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.56	38.96	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.5	38.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.52	38.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.79	39.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.41	40.7	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.71	39.47	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.32	41.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.47	38.94	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.06	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.11	39	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.7	40.24	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.63	39.32	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.96	42.2	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.31	41.33	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.26	41.21	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.29	42.15	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.11	38.74	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.16	38.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.01	40.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.06	39.17	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.17	39.94	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.22	40.14	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.76	42.26	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.6	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.43	38.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.45	38.99	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.28	42.13	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-83.02	42.59	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.87	40.77	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.45	41.55	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.57	41.59	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.03	39.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-88.22	41.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.6	41.79	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.61	41.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.07	38.96	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.67	39.68	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.45	39.07	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.3	38.78	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-73.66	40.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.03	39.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.66	41.87	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76	40.17	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.46	38.91	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.41	38.94	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.54	38.92	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.45	38.96	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.45	38.93	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.45	38.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.11	38.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.11	38.72	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-74.5	40.65	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-82.66	41.42	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-85.53	42.44	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.8	39.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.83	41.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-85.83	41.25	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.54	38.8	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.53	38.9	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.45	38.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.43	38.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.31	38.76	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.02	39.97	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.29	40.23	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.21	39.27	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-87.72	41.98	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.91	39.12	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-76.92	39.18	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.24	38.73	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.49	40.35	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.46	38.85	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.49	38.94	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.41	38.89	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.5	38.92	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.55	38.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-84.76	42.76	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-75.25	38.83	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.79	40.78	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-81.53	41.26	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.32	39.17	"unknown"	0	1	0	1	"cardinalis"
"Cardinalis cardinalis (Linnaeus, 1758)"	-77.01	39.08	"unknown"	0	1	0	1	"cardinalis"
