"name"	"longitude"	"latitude"	"subspecies"	"bangsi"	"opuntia"	"numSubsppGroups"	"assigned"
"Amphispiza bilineata (Cassin, 1850)"	-111.51	33.69	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.04	33.44	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.02	33.42	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.88	31.79	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.08	33.51	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.95	29.47	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.19	29.41	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.95	32.34	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.09	32.76	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.98	33.36	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.72	30.96	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.16	31.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.02	31.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.65	32.39	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.71	30.99	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.99	32.45	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111	31.56	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.67	32.33	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.93	32.36	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.72	32.3	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.75	32.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.77	34.68	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.2	24.08	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.46	33.58	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.75	31.49	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.44	25.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.36	32.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.43	33.11	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.61	32.17	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.43	33.01	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.82	33.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.85	32.33	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.17	31.63	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.2	33.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.81	21.81	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.81	32.33	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.09	34.27	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.9	32.28	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.98	32.46	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.72	33.96	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.43	33.2	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-102.91	24.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.09	32.28	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.06	32.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.64	33.45	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.47	33.1	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.44	33.24	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.57	24.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.51	33.42	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-102.91	29.24	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.7	32.28	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.61	32.32	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.85	33.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.89	32.6	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.68	32.24	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.15	32.35	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.62	32.3	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.81	32.3	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.37	33.36	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.43	33.69	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.02	31.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.57	35.2	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.4	32.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.68	30.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.62	33.54	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.46	26.4	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.49	31.8	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.96	31.95	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.52	31.76	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.73	32.19	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110	33.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.1	32.67	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.12	32.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.1	31.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.1	32.4	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.38	31.78	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.33	32.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.08	32.68	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.61	32.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.39	33.7	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.07	30.31	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.21	31.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.2	32.27	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.08	31.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.55	32.45	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.39	32.06	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.24	34.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-113.18	33.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.56	31.5	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.06	37.1	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.11	33.64	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.78	32.28	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.26	32.25	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.56	32.75	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.1	25.91	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.83	26.96	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.44	32.52	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.09	34.29	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.16	25.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.77	33.64	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.43	32.06	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.42	32.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.46	32.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.17	32.42	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.91	32.06	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.98	32.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.4	25.47	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.62	31.66	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.53	32.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.54	33.74	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.31	32.01	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.88	33.8	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.99	31.41	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.46	30.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.82	31.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.76	31.54	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.18	32.16	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.65	32	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.7	32.3	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.44	32.76	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.49	35.11	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.61	32.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.88	32.37	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.43	31.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.96	32.44	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.45	31.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.41	31.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.97	32.1	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.64	30.72	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.74	32.67	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.89	29.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.71	32.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.45	30.46	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.11	33.36	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.44	27.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.74	32.51	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.67	32.1	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.46	30.05	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.73	32.8	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.76	32.57	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.36	32.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.03	31.93	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.98	32.58	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.06	33.6	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108	32.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.29	33.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.83	32.46	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.52	33.71	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.02	29.49	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.77	29.46	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.4	33.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.76	29.47	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.05	26.51	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.92	31.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.21	33.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.73	20.92	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.91	32.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.39	33.76	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.17	32.78	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.35	34.11	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.87	32.63	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.71	31.7	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.7	31.51	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.64	31.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.5	30	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.42	29.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-118	35.37	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.2	31.82	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.07	32.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.72	29.73	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.81	33.75	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.4	33.45	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.07	32.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.3	25.7	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.15	33.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.16	33.95	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.01	34.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.02	31.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.71	26.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.66	26.59	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.14	26.08	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.17	32.72	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.5	34.11	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.59	32.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.26	34.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.93	32.31	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.39	33.26	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.98	31.73	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.45	27.52	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.38	33.64	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.43	29.51	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.92	35.47	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.61	29.32	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.01	33.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.37	27.57	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.47	31.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.5	33.75	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.34	33.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.06	30.28	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.9	33.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.55	33.79	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.48	31.92	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-117.95	35.38	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.86	32.35	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.15	33.78	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.01	25.09	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.28	33.19	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.66	33.52	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.51	35.39	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.29	30.15	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.76	28.98	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.78	29.22	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107	33.73	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.01	31.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.39	33.96	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.24	35.27	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.85	25.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112	33.84	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.23	34.06	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.32	33.22	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.86	33.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.56	33.79	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.82	31.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.9	36.1	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.66	33.18	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.35	33.01	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.76	33.83	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.84	21.76	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.42	33.12	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.72	24.96	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.41	33.04	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.61	29.17	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.06	33.98	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.51	34.94	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.16	32.72	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.89	32.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.52	26.51	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.11	25.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.1	25.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.1	25.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.15	25.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.1	25.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.16	32.26	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.93	32.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.84	31.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.46	36.07	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-113.08	33.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.38	30.8	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.2	31.23	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.38	29.29	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.31	34.03	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.38	32.31	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.85	32.31	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.94	33.46	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.37	29.56	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.47	29.13	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.91	31.56	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.31	33.88	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111	31.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.73	32.2	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.31	32.87	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.43	34.43	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104	29.48	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.89	32.66	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.73	32.25	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.37	29.28	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.18	31.49	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.76	35.02	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.62	33.48	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.11	32.35	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.73	32.17	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111	32.21	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.6	32.15	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.42	33.39	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.33	29.54	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.44	27.25	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.53	27.61	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.54	27.62	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.47	32.16	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.48	32.14	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.22	26.86	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.8	35.71	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.54	26.55	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.41	27.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.32	33.9	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.47	33.64	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.93	33.63	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.06	34.85	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.45	33.37	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.79	33.97	"unknown"	0	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.27	27.59	"unknown"	0	0	0	"none"
