"name"	"longitude"	"latitude"	"subspecies"	"curtata"	"numSubsppGroups"	"assigned"
"Polioptila melanura Lawrence, 1857"	-99.14	26.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.2	33.21	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.03	33.83	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.97	32.31	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.8	31.51	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.3	29.28	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-99.44	27.25	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.16	34.09	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.13	32.47	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.81	33.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.64	36	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.48	36.12	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.22	33.72	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.85	33.26	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.12	33.07	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.7	30.62	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.49	25.59	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-99.85	23.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-99.75	23.57	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.32	33.39	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.05	33.38	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.74	26.69	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.73	26.69	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.75	26.69	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.76	32.17	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.59	29.32	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.94	29.3	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.38	29.23	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.75	31.95	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.72	31.93	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.73	31.93	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.76	31.96	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.73	31.94	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.74	31.94	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.01	34.25	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.1	31.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.01	33.83	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.21	33.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.01	33.2	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115	32.31	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.01	32.31	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.54	33.44	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.02	32.3	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.52	33.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.06	32.4	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.17	34.01	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.23	32.32	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.57	35.18	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.02	32.01	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-105.57	31.02	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.72	32.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.12	33.37	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.37	33.39	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.96	33.88	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.45	32.84	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.6	32.64	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.57	33.78	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-104.35	29.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.78	20.9	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-105.97	32.21	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.23	32.87	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.61	32.91	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.54	33.73	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-99.09	26.54	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-99.05	26.52	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.17	31.63	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.9	33.64	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-106.05	31.92	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-102.92	29.19	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.74	32.63	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.36	34.49	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.67	33.73	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.51	33.23	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.86	32.53	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.4	33.71	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.44	33.37	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.59	32.65	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.51	33.6	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.39	29.45	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.98	33.56	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.96	32.38	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.76	33.33	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.73	31.61	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.89	32.39	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.12	33.81	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.39	34.05	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.1	32.19	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.77	32.07	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.99	27.96	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-108.91	27.01	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.05	32.26	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.56	34	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-108.99	32.35	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.36	33.75	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-98.81	27.02	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.18	33.27	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.05	32.25	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.06	32.23	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.05	32.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.06	32.22	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.01	32.3	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.07	32.22	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.56	35.22	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.15	32.4	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.13	32.19	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.03	34.07	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.3	29.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.45	33	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.25	34.09	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.09	32.22	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.86	32.42	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.1	32.21	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.36	34.48	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.17	32.16	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.03	32.2	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-108.99	32.34	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-99.15	26.58	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.76	32.07	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.2	32.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.07	36.8	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.2	32.26	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.97	33.01	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.41	35.31	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.15	33.69	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-106.51	31.92	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.9	32.46	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.73	33.59	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.34	32.03	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.82	32.54	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.91	32.31	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-104.09	29.36	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-99.15	26.59	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112	33.51	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.87	34.75	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.92	33.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.69	32.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.05	31.57	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.35	33.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.38	32.83	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.46	33.99	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.16	33.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.39	33.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.89	32.92	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.88	32.38	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.95	33.44	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.91	31.44	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.89	32.34	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.8	32.02	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115	36.05	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.32	33.67	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.64	31.79	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.86	33.45	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.8	33.59	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.09	32.63	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.91	33.51	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.56	33.84	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.34	33.75	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.23	32.74	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.58	33.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.26	33.27	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.15	33.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.42	33.37	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.9	32.28	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.26	32.04	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.9	33.49	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.73	32.2	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.48	33.36	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.4	32.32	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.6	29.2	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.76	34.79	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.77	33.03	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.33	36.41	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-106.55	32.38	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.22	32.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.97	32.39	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.91	31.56	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.99	29.88	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.64	32.03	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.68	35.46	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.4	35.31	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-100.69	24.99	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-106.66	32.19	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.52	29.62	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.94	32.36	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.02	33.53	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.97	32.33	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.32	33.75	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-108.98	32.35	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.92	33.51	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.81	32.27	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.97	31.85	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-106.6	31.9	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.06	36.08	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-117.08	34.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.02	37.14	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.87	32.38	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.04	32.21	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.01	32.37	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.04	31.83	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.23	33.75	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.85	32.82	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.33	33.63	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-104.06	29.34	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.39	33.8	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-102.82	29.45	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-102.91	29.22	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.34	33.96	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.07	33.99	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.19	33.74	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.41	33.75	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.73	32.19	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.01	32.35	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.91	32.33	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.22	33.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.92	33.49	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.92	33.47	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.08	33.42	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.79	31.8	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.19	31.72	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.5	32.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.08	32.28	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.08	33.52	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.94	32.42	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.08	33.6	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.74	33.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.92	32.33	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.18	32.56	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.38	33.78	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.19	36.17	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.45	33.45	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.22	33.73	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.1	33.29	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.78	32.61	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.37	29.21	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.97	32.42	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.94	33.44	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.57	35.17	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.11	34.11	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.64	33.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.76	31.98	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.31	33.83	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.52	33.18	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.34	29.27	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.33	33.21	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.01	31.88	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.78	33.8	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.61	33.47	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.16	31.9	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.47	32.52	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.92	33.44	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.36	33.24	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.62	29.31	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.69	33.93	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.62	32.21	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.4	35.04	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.7	32.33	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.82	32.29	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.93	31.39	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.42	33.39	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-106.56	32.37	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.89	31.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.37	32.87	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.31	29.25	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.89	36.13	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.75	32.48	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.1	32.51	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-104.1	29.49	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-104.18	29.55	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-104.31	29.81	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.02	32.29	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.03	32.28	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.96	33.63	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-108.74	32.69	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-102.87	30.88	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.84	29.3	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.9	32.33	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-104.02	29.87	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.47	36.08	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.98	31.48	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.27	32.89	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.36	32.01	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.78	36.03	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.78	26.68	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.33	29.28	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.26	35.04	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.46	33.23	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.33	36.42	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.01	33.57	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.9	33.75	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.33	32.15	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.92	33.83	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.54	33.71	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.39	33.74	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.81	33.61	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.58	36.69	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.28	32.84	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.98	33.27	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-116.58	33.78	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.69	31.97	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.05	32.27	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.99	33.28	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.03	33.37	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.91	32.06	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-101.32	29.69	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.22	33.75	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-103.61	29.16	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.16	35.08	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.97	32.21	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.9	32.06	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.58	32.07	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.27	31.93	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-112.54	31.82	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.96	32.26	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.21	32.27	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.42	36.05	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.46	32.6	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.89	31.74	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-109.09	31.79	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-113.82	34.61	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-115.33	32.41	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.82	36.12	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-114.33	34.45	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-110.94	32.28	"unknown"	0	0	"none"
"Polioptila melanura Lawrence, 1857"	-111.02	31.79	"unknown"	0	0	"none"
