"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre (Swainson, 1827)"	-112.13681	33.841976	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.74106	33.204983	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.84779	33.59561	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.64332	35.236595	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.0623	32.402363	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.874146	33.516376	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-109.03487	31.870342	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.28081	31.343607	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.04267	33.54396	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-114.26055	35.583134	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.45911	37.773445	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.089455	33.559284	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.21516	33.664673	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.8821	32.52031	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.468895	31.85305	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.12518	27.217388	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.19046	33.576633	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.97223	33.45241	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.4051	33.487648	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.62552	26.151924	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.72891	32.383175	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.147675	33.822124	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.156845	33.82753	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.0111	31.86519	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.68151	33.514503	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.64623	35.14607	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.776726	33.4021	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.10678	31.408813	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.730545	32.359005	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.007416	32.180573	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.249855	33.75098	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.083084	19.738083	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.4629	35.305145	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.22864	18.957642	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.793236	31.899673	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.63218	35.24011	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.08883	19.342466	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.594284	35.101765	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.54697	35.308804	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.11726	33.38277	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.04659	32.12683	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.83357	32.275578	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.900764	33.322014	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.84304	33.52288	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.64238	31.921799	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.77709	33.62123	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.93724	31.565184	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.98228	32.45441	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.34669	31.572306	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.329	33.74256	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.13514	26.0813	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.94996	29.014858	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.93524	32.409607	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.2924	31.9815	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.541954	33.38916	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.52084	33.391174	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.8975	33.3428	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-96.83759	16.758396	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.9655	32.45613	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.69198	32.217117	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.15072	30.931814	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.91239	32.424404	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.267006	31.52001	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.99857	26.159346	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.11966	31.38353	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.96476	33.536144	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.83961	32.29435	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09668	19.309929	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09435	19.301645	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.23567	33.561657	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.61461	32.356377	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.9457	33.642414	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.21396	33.662296	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.11821	26.182182	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.905174	33.788662	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.875694	33.594387	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.76711	38.310913	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.90074	32.515923	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.46704	29.491777	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.9185	33.49261	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.46626	33.3781	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.67581	33.411606	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.15215	33.688248	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.104805	26.197096	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.213	32.30026	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.8614	32.382526	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.66739	26.04591	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.93794	33.417377	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.73637	33.36122	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.17274	32.77958	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.077736	32.447384	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.32643	31.815287	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.932465	33.4417	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.93101	33.443123	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-109.76208	32.69792	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.793304	32.249107	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.543304	35.34382	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.754265	31.54003	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.79199	33.58482	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.0631	33.630905	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.33163	25.798405	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.64479	33.812626	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.68254	33.530483	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.0567	34.773045	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.0324	32.2408	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.54605	33.24193	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.94948	19.429213	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.598564	30.282228	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.66615	32.25188	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-114.11984	35.130066	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.60461	35.073288	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.768105	20.902485	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.8731	32.367233	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.1353	29.2712	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.13213	32.326557	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.860115	32.37166	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.95823	33.68205	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.00143	31.856838	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.28403	20.402992	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.950516	32.26836	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.60074	35.068592	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.69681	32.0486	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.069336	32.45075	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.33543	33.766293	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.99164	31.839762	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.85934	32.376186	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.6535	35.21836	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.16054	34.043343	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.80476	33.35476	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.98957	32.296673	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.07223	33.419247	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.07655	19.458857	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.687904	33.086475	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.875885	33.553905	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.23093	32.738	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.3008	19.042435	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.908615	32.248234	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.7713	33.38047	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.011314	31.816977	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.04632	26.512783	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.959	31.388	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.21071	32.30078	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.88	33.802	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.90661	33.380604	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.15752	26.160624	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.63248	33.371574	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.94685	31.892672	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.93862	32.476818	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.09634	19.291977	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.862915	32.54993	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.72731	20.917645	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.266624	31.527266	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.01356	33.39073	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.66224	33.73334	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.27319	26.180498	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.9076	33.416847	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.0164	25.381605	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.78813	33.770615	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.738884	38.252563	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.929405	31.880062	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.8922	33.790367	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-96.718185	17.010746	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.828804	33.272423	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-109.68784	32.057224	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.6243	28.597628	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.72889	32.28126	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-109.14431	31.914465	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.27425	31.527298	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.72462	26.20218	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.1491	32.182373	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.35745	25.817142	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.77379	33.209072	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.96567	31.859938	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.93531	33.43558	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.80133	31.90749	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-109.01485	27.025259	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.3558	26.185736	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.64009	32.282722	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.641685	32.597923	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.691666	31.83615	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.937195	33.44809	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.61503	35.06908	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.89916	33.495846	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.89285	33.783142	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.05847	26.53325	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.75991	33.636696	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.62514	28.603975	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-105.944885	35.670597	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.342606	33.77396	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.24763	27.804787	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.871086	32.258373	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-109.8277	32.26065	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.92088	32.593857	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.85032	32.44994	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.025826	19.255323	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.88813	19.797834	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.86438	32.380093	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.85622	32.228905	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.221214	20.688137	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.25491	31.54764	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.20264	19.416573	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.78129	32.147587	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.51254	25.93284	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.85031	32.268116	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.61331	35.06556	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-96.74527	17.125349	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.00074	31.867342	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.15911	30.462107	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.63169	31.454243	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.50034	23.977568	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-102.091064	32.00382	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.84785	33.35286	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.96685	32.231537	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12843	19.351168	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.01515	31.877134	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.47025	26.338625	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.62086	33.481094	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.11945	19.88331	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.5915	35.09992	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.63638	32.0513	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.748474	38.318073	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.73426	33.728115	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-96.770874	17.181108	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.59007	33.339073	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.02155	33.39059	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.724724	32.20354	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.090935	32.475525	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.34889	34.257236	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.46634	32.589256	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.114136	19.897966	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.482	33.459	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.01306	33.418278	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.20298	32.254875	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.273926	33.64398	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.04261	19.279037	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.047325	19.284046	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.0532	32.25692	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.98971	31.73686	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.1068	26.5297	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-107.608475	32.781338	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.441055	33.61303	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-108.51085	32.841843	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.42786	33.374138	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.93114	32.32899	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.16353	32.318405	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.19726	32.254208	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.105736	19.49996	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-109.93743	27.079731	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.382355	33.384422	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.276245	31.489132	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.19915	19.312029	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.24645	31.438433	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.87287	32.38185	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.668335	33.72695	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.794136	26.161661	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.54884	31.830061	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.262024	33.668423	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.90663	33.511	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.24773	33.72847	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.68718	32.234028	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.68518	32.225746	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.68795	32.228134	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-105.97134	35.5527	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.04518	33.767437	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.466736	37.76061	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.98276	33.651814	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.49321	31.777786	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.894	32.52682	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.913635	33.35794	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.09314	20.899508	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.08727	32.284733	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.71199	33.602074	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.098145	33.299156	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.81538	34.427853	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.92243	32.244114	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.76063	31.5393	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.93541	32.318665	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.16067	18.893353	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.74062	24.35332	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-108.903595	33.38009	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.63718	17.327795	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.945435	31.888636	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.64168	32.597923	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.92359	32.210285	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.189926	33.69143	"unknown"	0	0	"none"
