"name"	"longitude"	"latitude"	"subspecies"	"coloradense"	"crissale"	"numSubsppGroups"	"assigned"
"Toxostoma crissale Henry, 1858"	-106.20787	35.3765	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.86166	32.805473	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.873985	32.95115	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.18286	32.683582	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.466064	32.110935	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.73176	32.455265	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.474846	35.325287	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.1778	33.5567	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.30381	32.899925	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.45189	33.93865	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.250145	29.249563	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.465126	33.869102	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.192474	30.412413	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.467926	32.0959	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.645454	33.54714	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.557884	31.799273	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.82807	32.916973	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.30314	29.264345	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.5699	32.1326	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.98731	33.224796	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.015594	33.211353	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.37417	29.243141	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.68399	30.085829	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.82678	32.310047	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.98153	35.8442	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.66047	32.090706	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.86102	32.31088	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.487434	35.204796	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.806694	31.89084	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.96557	33.014282	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.52245	29.13744	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.36218	34.00155	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.87291	34.345543	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.79197	31.062199	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.87764	32.37552	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.20547	33.182846	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-102.95402	29.178402	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.19188	29.407524	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48084	35.001938	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.03043	33.24134	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.46918	35.18559	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.89143	33.82238	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.424225	35.01747	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.420456	35.023037	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.04895	33.4217	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.47841	35.279354	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.68151	33.514503	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.52236	31.76117	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.44371	35.078705	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.75259	35.113754	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.08187	32.686	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.3662	29.2139	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49194	31.800602	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.4052	31.856947	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.10207	32.722626	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.13303	33.670574	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.1788	31.462704	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.7722	29.456486	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.01581	29.48608	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.64084	31.82485	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.50286	30.003428	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.20194	31.818596	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.755806	35.19431	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.30701	29.277237	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.482	33.459	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.2219	29.377424	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.30593	31.642591	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.735145	35.127564	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.357346	31.950916	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.497061	33.746934	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.464992	33.86928	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.062814	25.309921	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.83722	31.865261	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.25478	33.122883	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.522	29.1367	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.36126	30.478535	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.51363	31.921623	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.152016	31.67492	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.35773	31.948513	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.102005	29.494371	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.49899	25.618896	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.20025	32.854973	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.266335	32.62243	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.71626	32.16215	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.479195	35.30499	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.82247	32.252514	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.993935	30.667614	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.59309	32.305042	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.98526	30.785883	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.00413	30.755695	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49418	35.206715	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.87011	33.88923	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.992325	30.667635	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.90982	32.258186	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.04735	32.68562	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.726036	32.799828	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.493706	33.79603	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.06496	32.710533	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.69749	33.960213	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.32447	29.3365	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.86755	33.91453	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.08402	25.331366	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.06314	25.305801	"unknown"	0	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.477066	35.048855	"unknown"	0	0	0	"none"
