"name"	"longitude"	"latitude"	"subspecies"	"bangsi"	"deserticola"	"numSubsppGroups"	"assigned"
"Amphispiza bilineata bilineata"	-100.42	25.37	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-98.07	28.42	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-99.49	27.54	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-98.46	29.23	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-98.82	26.38	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-98.81	26.37	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-98.33	26.16	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-100.08	31.17	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-99.53	27.52	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-108.28	32.77	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-100.72	25.07	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-97.51	28.14	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata bilineata"	-101.15	27.83	"bilineata"	0	1	1	"deserticola"
"Amphispiza bilineata belvederei Banks, 1963"	-109.65	23.14	"belvederei"	0	1	1	"deserticola"
"Amphispiza bilineata belvederei Banks, 1963"	-109.86	24.24	"belvederei"	0	1	1	"deserticola"
"Amphispiza bilineata belvederei Banks, 1963"	-109.86	24.26	"belvederei"	0	1	1	"deserticola"
"Amphispiza bilineata belvederei"	-109.92	24.32	"belvederei"	0	1	1	"deserticola"
"Amphispiza bilineata belvederei"	-109.86	24.24	"belvederei"	0	1	1	"deserticola"
"Amphispiza bilineata belvederei"	-109.65	23.14	"belvederei"	0	1	1	"deserticola"
"Amphispiza bilineata belvederei"	-109.86	24.26	"belvederei"	0	1	1	"deserticola"
"Amphispiza bilineata cana Van Rossem, 1930"	-112.55	28.69	"cana"	0	1	1	"deserticola"
"Amphispiza bilineata cana Van Rossem, 1930"	-112.63	28.67	"cana"	0	1	1	"deserticola"
"Amphispiza bilineata cana"	-112.55	28.69	"cana"	0	1	1	"deserticola"
"Amphispiza bilineata cana"	-112.63	28.67	"cana"	0	1	1	"deserticola"
"Amphispiza bilineata carmenae van Rossem, 1945"	-111.17	26.02	"carmenae"	0	1	1	"deserticola"
"Amphispiza bilineata carmenae van Rossem, 1945"	-111.12	26	"carmenae"	0	1	1	"deserticola"
"Amphispiza bilineata carmenae"	-111.17	26.02	"carmenae"	0	1	1	"deserticola"
"Amphispiza bilineata carmenae"	-111.12	26	"carmenae"	0	1	1	"deserticola"
"Amphispiza bilineata bangsi"	-111.12	26	"carmenae"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-100.51	25.44	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-104.95	25.62	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-101.85	24.09	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-99.95	25.87	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-101.38	24.41	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-106.33	29.46	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-103.64	25.3	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-104.7	24.07	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-104.7	24.05	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-103.69	25.2	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-106.74	29.82	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-106.45	29.32	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-101.58	22.16	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-106.09	28.71	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-101.2	24.73	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-105.92	28.47	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-102.63	22.81	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-102.02	23.42	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-102.87	23.18	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-103.96	23.45	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-102.93	23.5	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-103.22	23.57	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-103.22	23.56	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-105.47	24.61	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-100.71	22.42	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-103.66	25.5	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-99.9	20.52	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-99.93	20.91	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-99.81	20.69	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-104.66	24.21	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-102.87	26.22	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-101.71	21.53	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-100.48	25.66	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-100.87	24.5	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-102.57	29.05	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-102.74	29.12	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-101.02	23.52	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-99.07	21.33	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-100.6	22.03	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-100.97	22.11	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-105.38	25.92	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-98.54	20.88	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-101.1	23.12	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nelson, 1898"	-106.07	28.63	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-99.93	20.91	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-99.9	20.52	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-105.92	28.47	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-106.09	28.71	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-106.45	29.32	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-106.74	29.82	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-106.33	29.46	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-100.48	25.65	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-99.81	20.69	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-105.47	24.61	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-102.87	26.22	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea Nels."	-105.38	25.92	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-103.66	25.5	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-103.22	23.56	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-100.71	22.42	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-102.63	22.81	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-100.87	24.5	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-103.22	23.57	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-101.2	24.73	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-101.58	22.16	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-103.69	25.2	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-101.85	24.09	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-99.95	25.87	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-104.66	24.21	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-101.71	21.53	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata"	-106.07	28.63	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-104.95	25.62	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-102.87	23.18	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-102.93	23.5	"grisea"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-106.48	35.14	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-111.17	32.24	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-116.02	33.98	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-111.49	36.94	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.25	29.25	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.7	30.34	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.06	29.82	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-102.94	29.6	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.7	30.51	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.66	30.45	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.17	29.31	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.45	29.2	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.84	31.24	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-96.32	31.15	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-106.56	31.91	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.73	30.51	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.8	31.92	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.44	29.21	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.59	30.22	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.83	30.38	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-107.38	32.49	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.22	29.25	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-106.61	32.31	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.6	30.1	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.28	29.48	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.95	30.75	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-102.95	36.9	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-102.97	36.97	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-102.94	29.57	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-102.92	29.53	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-97.07	31.45	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-97.74	31.96	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-102.57	29.05	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-102.65	29.69	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-105.32	31.06	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-105.2	30.82	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-99.63	25.3	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.2	29.37	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.3	29.27	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.82	30.25	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.6	29.98	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.54	30.74	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.22	31.08	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.22	31.16	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.83	31.48	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.83	31.4	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.47	32.02	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-104.56	31.04	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-106.33	32.77	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-103.28	30.17	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-106.26	33.07	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia Burleigh & Lowery, 1939"	-109.83	32.25	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-106.48	35.14	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.95	30.75	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.83	30.38	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.22	29.25	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.44	29.21	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-106.56	31.91	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.73	30.51	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.66	30.45	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.17	29.31	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.06	29.82	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.7	30.34	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-106.61	32.31	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.6	30.1	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-106.33	32.77	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-105.32	31.06	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-105.2	30.82	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.28	30.17	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.84	31.24	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.7	30.51	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.94	29.6	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.45	29.2	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-103.22	23.56	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-102.63	22.81	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.47	32.02	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.2	29.37	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.95	36.9	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-107.38	32.49	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.22	31.08	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.83	31.48	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-99.63	25.3	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.65	29.69	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.94	29.57	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.92	29.53	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.28	29.48	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-96.32	31.15	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.25	29.25	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata grisea"	-103.22	23.57	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.3	29.27	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-106.26	33.07	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.56	31.04	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.8	31.92	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.22	31.16	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.83	31.4	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.82	30.25	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.6	29.98	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-103.54	30.74	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-97.07	31.45	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-97.74	31.96	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-104.59	30.22	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata opuntia"	-102.97	36.97	"opuntia"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-112.21	28.97	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-112.29	29.02	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-112.38	29	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-111.5	28.38	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-110.87	27.92	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-110.44	27.77	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-112.28	28.78	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-113.18	28.83	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-110.81	27.97	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-111.94	28.82	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-111.94	28.83	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica Nelson, 1900"	-108.97	27.02	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-110.44	27.77	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-112.28	28.78	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-110.81	27.97	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-111.94	28.83	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-110.87	27.92	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-111.5	28.38	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-108.97	27.02	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-112.38	29	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata pacifica"	-113.18	28.83	"pacifica"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae Van Rossem, 1930"	-111.98	27.43	"tortugae"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae Van Rossem, 1930"	-111.87	27.47	"tortugae"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae Van Rossem, 1930"	-111.97	27.45	"tortugae"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae Van Rossem, 1930"	-111.96	27.45	"tortugae"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae"	-111.89	27.43	"tortugae"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae"	-111.98	27.43	"tortugae"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae"	-111.96	27.45	"tortugae"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae"	-111.87	27.47	"tortugae"	0	1	1	"deserticola"
"Amphispiza bilineata tortugae"	-111.97	27.45	"tortugae"	0	1	1	"deserticola"
