"name"	"longitude"	"latitude"	"subspecies"	"lepida"	"nitens"	"numSubsppGroups"	"assigned"
"Phainopepla nitens (Swainson, 1838)"	-115.027244	36.104508	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-110.869267	32.260513	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.954042	34.243216	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.237827	36.439417	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.86414	35.442745	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.8615	35.442862	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.861032	35.442952	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.856675	35.443132	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.839957	39.326062	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-119.961442	34.608555	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-106.591342	32.383639	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.309681	36.771565	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.38704	33.138252	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-100.285324	20.578889	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.389206	33.641331	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-115.464917	32.591299	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.877946	37.235911	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-121.880184	37.238055	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-120.720629	35.576545	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-120.697183	35.520707	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-118.513855	34.310313	"unknown"	0	0	0	"none"
"Phainopepla nitens (Swainson, 1838)"	-116.322237	32.923106	"unknown"	0	0	0	"none"
