"name"	"longitude"	"latitude"	"subspecies"	"bangsi"	"numSubsppGroups"	"assigned"
"Amphispiza bilineata (Cassin, 1850)"	-112.043569	33.778161	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.376621	33.259609	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.592873	32.305209	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.472559	31.859994	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.497061	33.746934	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.342602	33.904268	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.062775	30.284149	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.899794	33.971562	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.552078	33.794052	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.478952	31.915808	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-117.953513	35.380199	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.856251	32.345641	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.145832	33.779334	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.013372	25.094538	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.026329	34.771411	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.438772	33.604797	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.283591	33.190886	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.679476	32.23389	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.664482	33.519466	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.51027	35.38654	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.376723	33.648367	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.804135	30.443252	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.797838	30.445045	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.286911	30.152578	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.763473	28.979132	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.784208	29.215753	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.438985	33.604553	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.439703	33.605042	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.631908	34.018339	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.002342	33.725443	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.048733	33.771289	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.0053	31.861007	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.393493	33.959897	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.79717	30.446532	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.804292	30.443032	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.144793	26.582523	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.239493	35.273909	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.802414	33.693501	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.800239	33.69027	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.439892	33.604767	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.439828	33.605042	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.13696	32.218014	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.545971	33.757505	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.848739	25.833755	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.00398	33.84416	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.228037	34.059775	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.813328	32.309287	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.050389	33.999619	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.324768	33.224625	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.860134	33.900072	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.424717	33.27363	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.556281	33.791252	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.81755	31.944237	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.140262	34.085966	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.898498	36.101604	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.228028	34.059795	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.815749	32.31779	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.678074	32.234188	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.05039	33.99965	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.14768	33.99935	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.048825	33.771422	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.659592	33.17868	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.35161	33.014525	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.760917	33.825228	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.42878	33.241631	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.838258	21.760671	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.822811	30.494194	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.053812	33.997363	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.418325	33.118037	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.136736	32.21735	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.716361	24.962108	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.407102	33.037448	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.610209	29.167082	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.060803	33.983477	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.999391	33.36102	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.831714	21.761389	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.513451	34.943631	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.155442	32.722367	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.585922	32.326876	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.814949	32.320515	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.89403	32.426829	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.515338	26.513389	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.108516	25.872163	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.101366	25.870528	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.091515	25.897524	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.108028	25.872841	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.096697	25.863164	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.097726	25.862928	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.106153	25.873827	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.098134	25.867939	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.150314	25.878269	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.098781	25.901742	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.01244	31.868793	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.15963	32.256626	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.92762	32.42939	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.83722	31.865261	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.45888	36.069016	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.47338	33.46357	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.39063	34.07388	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-113.084885	33.617226	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.38255	30.799734	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.20178	31.231047	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.37637	29.290207	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.81702	32.309433	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.30637	34.034664	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.38318	32.310936	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.86045	32.296078	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.02684	31.933575	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.8476	32.3063	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.943634	33.461815	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.37302	29.562033	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.47001	29.134117	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.39057	33.263954	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.90631	31.556744	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.305725	33.881413	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111	31.85466	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.81161	33.74183	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.73306	32.19538	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.305954	32.8669	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.432846	34.431362	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.99919	29.47616	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.887566	32.66038	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.732315	32.250637	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.368835	29.279285	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.61069	29.166853	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.02202	31.794628	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.61621	33.46972	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.17556	31.489515	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.75972	35.024384	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.929886	31.82648	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.6193	33.479076	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.1134	32.345932	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.7288	32.170418	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.8159	33.887836	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.0136	31.87219	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.99818	32.209476	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.60272	32.14658	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.4247	33.389626	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.32646	29.542736	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.43835	27.248026	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.53042	27.614365	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.53889	27.62102	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.47453	32.156033	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.47612	32.139	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.21996	26.863605	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.803925	35.70944	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.43837	27.248018	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.54148	26.55072	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.407875	27.903603	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.1984	32.269413	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.252975	33.86071	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.31709	33.89792	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.47	33.63815	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.51363	31.921623	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.93402	33.625465	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.0577	34.854076	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.66717	32.1425	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.449356	33.365944	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.78719	33.970234	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.26793	27.594688	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.624275	32.091106	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.23312	31.408941	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.543945	27.620268	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.112854	32.346077	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.2039	26.6729	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.3609	27.2035	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.13092	27.375309	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.4511	27.428726	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.44129	27.533833	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.023315	34.515594	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.53985	27.621456	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.58762	33.55334	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.3285	29.544231	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.90885	30.936378	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.4516	27.428886	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.139046	29.615028	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.12871	24.6272	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.44971	33.486855	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.20363	32.821465	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.82107	32.329258	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.58866	27.627155	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.21351	26.86726	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.43142	27.21983	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.0611	33.346287	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.49899	25.618896	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.52009	27.634995	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.917465	32.296383	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.36302	26.453934	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.21203	31.888742	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.988235	31.931257	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.12906	31.914394	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.07973	29.346672	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.92716	32.42999	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.42843	27.263039	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.43842	27.248774	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.20636	27.652374	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.96557	33.014282	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.83308	26.95608	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.537476	33.438942	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.70025	32.114662	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.945435	31.888636	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.70668	32.27372	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.02681	33.361664	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.72287	32.409763	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.176155	32.28032	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.654785	23.065428	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.87466	26.778105	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.22459	31.722914	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.83706	21.764116	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.12494	31.91826	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.28192	26.89076	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.052216	34.265427	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.90334	31.601423	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.735855	32.30476	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.31828	33.212803	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.72492	24.920353	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-112.00551	33.828793	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.37534	33.138447	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.993935	30.667614	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.05438	32.419914	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.98526	30.785883	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.00413	30.755695	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.97716	30.733791	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-102.589134	25.58926	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.10876	31.89977	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-106.87011	33.88923	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.102844	32.21728	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.79772	32.31295	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.97101	29.940619	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.41561	32.269547	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.53216	29.31988	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.75744	29.26976	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.812256	33.60427	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.73745	32.690628	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.35876	32.478107	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.21465	33.39933	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.14526	32.229637	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.096634	25.898623	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.28623	33.305283	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.96512	32.34185	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.97566	30.826593	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.49354	26.341892	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.278854	33.14218	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.472305	26.338923	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.72486	24.92033	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.723305	24.958494	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.33252	34.10464	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-100.72028	24.954319	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.15616	31.904196	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.465324	33.86872	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.04909	31.870144	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.04959	31.813904	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-108.37198	31.997686	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.14598	32.228203	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.82098	27.40981	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-101.31858	29.693571	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.17031	30.373112	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-109.17637	32.227737	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.9505	31.838081	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.10648	32.446297	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.90278	31.605185	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.03288	31.78824	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.823296	32.32011	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.320335	24.303408	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.712105	29.495043	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.35461	32.970573	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-107.373535	32.974766	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.10259	26.580082	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.65067	32.227406	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.388145	34.075226	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.992325	30.667635	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.00192	30.77277	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-104.972206	30.727932	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.0389	25.583105	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-117.80554	34.676952	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.88129	32.294373	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.8771	32.671337	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.13753	33.685783	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-110.89273	32.65195	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-115.81059	33.7368	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-105.00538	25.593765	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-99.36864	27.568605	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-103.77276	30.522858	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.74449	32.503418	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-98.878845	26.974138	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.47205	33.45992	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-114.05898	35.168056	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.03174	32.221294	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-116.133835	34.001488	"unknown"	0	0	"none"
"Amphispiza bilineata (Cassin, 1850)"	-111.493706	33.79603	"unknown"	0	0	"none"
