"name"	"longitude"	"latitude"	"prov"	"date"	"key"	"subspecies"
"Cardinalis sinuatus Bonaparte, 1838"	"-100.119861"	"25.907018"	"gbif"	2023-01-07	"4090388733"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-100.129457"	"25.900755"	"gbif"	2023-01-05	"4089872620"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-106.448959"	"31.903965"	"gbif"	2023-01-01	"4011808297"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.500757"	"28.259487"	"gbif"	2023-01-01	"4011990391"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.480873"	"28.260365"	"gbif"	2023-01-02	"4012046326"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.480066"	"28.260879"	"gbif"	2023-01-02	"4011955393"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-109.144594"	"31.914372"	"gbif"	2023-01-03	"4015173797"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-97.890206"	"27.530728"	"gbif"	2023-01-03	"4014976805"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-106.440641"	"31.913917"	"gbif"	2023-01-03	"4015221800"	"unknown"
"Cardinalis sinuatus peninsulae (Ridgway, 1887)"	"-110.344472"	"24.111333"	"gbif"	2023-01-02	"4014879851"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.433479"	"28.293192"	"gbif"	2023-01-04	"4015273937"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.433591"	"28.293162"	"gbif"	2023-01-04	"4014843953"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.433653"	"28.293002"	"gbif"	2023-01-04	"4014815966"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-110.811534"	"32.31399"	"gbif"	2023-01-04	"4015181930"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.481047"	"28.260364"	"gbif"	2023-01-05	"4014817992"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-103.746"	"25.421309"	"gbif"	2023-01-05	"4015201998"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-97.808544"	"27.988924"	"gbif"	2023-01-05	"4015253976"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.481468"	"28.260048"	"gbif"	2023-01-05	"4015017008"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-111.168111"	"32.28208"	"gbif"	2023-01-02	"4015009076"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-110.921618"	"32.503798"	"gbif"	2023-01-06	"4015014104"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-100.597764"	"26.539662"	"gbif"	2023-01-06	"4014980119"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.433956"	"28.29204"	"gbif"	2023-01-06	"4015196133"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.434563"	"28.291138"	"gbif"	2023-01-06	"4015000160"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-100.364498"	"34.158977"	"gbif"	2023-01-04	"4014858221"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-105.499419"	"28.26003"	"gbif"	2023-01-07	"4014940222"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-100.529528"	"33.05512"	"gbif"	2023-01-05	"4014973205"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-100.529528"	"33.05512"	"gbif"	2023-01-05	"4014854179"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-100.535582"	"33.080048"	"gbif"	2023-01-05	"4014978215"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-110.078667"	"32.045662"	"gbif"	2023-01-07	"4014939254"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-101.06484"	"33.486641"	"gbif"	2023-01-04	"4014943244"	"unknown"
"Cardinalis sinuatus Bonaparte, 1838"	"-110.705991"	"32.236092"	"gbif"	2023-01-07	"4015022342"	"unknown"
