"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"fulvescens"	"peninsulae"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus peninsulae"	-109.7973646224	22.9772729056	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.7973455116	22.9772281477	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.7973502055	22.9772346299	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.32273	24.8631533333	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.403773297	24.8313227706	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.9076349288	22.8905892033	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.2752747222	24.8689247222	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.3127530962	24.1426309909	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.8877150325	22.8982845145	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.8880583553	22.8982252142	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.1080167381	23.8059893553	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.103062987	23.8021207007	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.7007102657	23.7000560285	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.690906139	23.0550731748	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.144882748	23.8944384461	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.693756582	23.0537096056	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.7194125772	23.4892739962	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.7779200157	23.3679591787	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.2169438422	23.4383906758	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.6889283333	23.0494833333	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.3484761077	24.1099539558	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.7906224524	23.4989887529	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.4288222351	24.132633749	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.73144279	22.9963268519	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4420394414	23.4651401493	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4986130556	23.1590897222	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.3444722148	24.1113329586	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.214984031	23.4484534379	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.259337569	23.4719501104	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.5809585391	23.1711796062	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.9254638539	23.650932667	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.8721436526	22.9120056568	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.3999526836	24.080738173	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.3489038646	24.111115958	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-104.5806286857	24.1339444818	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.3441658	24.1138388	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.346646	24.11172	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.347419	24.110842	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.8154902431	22.9328513779	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4276111111	23.4415666667	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4275666667	23.4414611111	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4276305556	23.4417944444	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4276138889	23.4415916667	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.6911168162	23.0528327137	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.841364802	22.9260073309	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.8838274166	23.9905730898	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.6995525749	23.6898833736	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.8806807439	22.9099764348	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.2273059097	24.1545873281	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.6705292252	23.3663918045	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.3465921704	24.1102777765	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.3465204313	24.1098546984	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.7110682023	23.1590706113	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.3440844116	24.1110964	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.9981289729	23.0705106115	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.8148398846	22.9337044028	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.815925302	22.9322917312	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.8158821954	22.9322928454	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.6099636232	23.71810171	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.7100666667	23.1508	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.8163677379	22.9324464489	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.0018452245	22.9767605737	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.0094594472	22.9650581838	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.0073116279	22.9646235291	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.7024012277	23.4938300172	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.3228483333	24.8620683333	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-104.6968772775	24.0243279621	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-104.6962485496	24.0250957731	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-104.6966004193	24.024245242	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-104.6968418181	24.0247107141	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.3540542647	24.8418187821	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4206249731	23.4029925808	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.3216833333	24.8615733333	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.3216833333	24.861575	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.8640164147	22.9044139414	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.3230866667	24.8616283333	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.1045144349	23.0530804627	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4268100709	23.4434592822	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.2659583333	23.4834111111	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4251818447	23.383730463	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.8240776733	23.5503430865	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.427684507	23.383753311	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.7024376	23.0636562	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.4296296	23.4363627	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.3013945226	24.0803051997	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.502937533	23.3481950757	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.6721194111	23.5372391717	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.4690181853	23.4507458168	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.0897121551	23.0143797937	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.4395612028	23.3025205291	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.4411919868	23.2998797242	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.7100138889	23.1508222222	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-110.0555777778	23.7873666667	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.4281611111	23.4384888889	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.4518654346	23.2840209642	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.6901627954	23.1502534271	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-110.1538422646	22.8368864591	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus peninsulae"	-109.428125	23.43848	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-109.4278951631	23.4380007543	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.4434665	23.2995644	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.4416533267	23.2995545462	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.4499677341	24.7912384657	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.5900038419	23.6819583151	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.4046264135	24.8165891069	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.5924005829	23.6846743942	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.592503075	23.684631855	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.492921114	23.3061392284	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.5058920041	23.8557334303	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.590793	23.684669	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.2743911147	23.7511919836	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.59117	23.677225	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.4926465	23.3058584722	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-107.4396586084	24.8961742956	"unknown"	0	0	1	1	"peninsulae"
"Cardinalis sinuatus"	-106.4325557882	23.231556325	"unknown"	0	0	1	1	"peninsulae"
