"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-119.35	34.41	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.01	32.11	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.81	32.31	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.52	33.79	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.82	32.32	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.39	33.22	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.29	33.97	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.24	34.01	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.85	33.65	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.63	34.41	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-119.79	34.42	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.5	33.8	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.13	33.76	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.5	33.91	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.83	34.3	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.97	32.29	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.01	33	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.2	33.68	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111.06	32.27	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.46	33.79	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.55	33.81	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117.86	33.58	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.37	33.72	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.04	34.13	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.27	34.11	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.54	33.8	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.33	33.75	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.99	32.21	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.94	33.03	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-111	32.1	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.98	32.46	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-118.87	35.44	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.53	33.95	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-110.91	32.27	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-117	33.1	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.32	34.14	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.64	33.95	"unknown"	1	0	1	"californianus"
"Geococcyx californianus (Lesson, 1829)"	-116.15	34.1	"unknown"	1	0	1	"californianus"
