"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"flaviceps"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps ornatus"	-102.94	29.57	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-102.94	29.52	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-103.35	29.29	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-104.34	29.56	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-98.14	29.57	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-104.59	30.22	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.87	32.27	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.97	32.22	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.9	29.38	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-111.2	31.2	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.98	31.85	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-111.85	33.12	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-113.5	33.67	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-122.38	33.3	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-112.65	32.97	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-111.18	31.43	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.85	30.88	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.97	29.07	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-112.72	29.92	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-112.07	30.65	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-98.27	29.47	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-98.12	29.7	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-98.08	29.07	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-98.07	27.75	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.93	32.38	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-101.12	27.85	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-111.38	31.13	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.67	32.5	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.75	31.53	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-109.22	31.93	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-97.5	25.9	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-97.48	26.07	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-111.22	33.53	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-109.07	31.92	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps"	-116.12	30.5	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-109.28	31.34	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.93	31.87	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.67	32.22	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-99.49	27.54	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.32	29.44	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-109.94	27.61	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-100.86	28.02	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps"	-116.08	33.57	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-108.98	31.88	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-107.98	32.86	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-111.58	31.75	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-109.55	31.34	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-97.38	27.8	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-109.15	31.91	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-97.29	26.14	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-106.22	32.97	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-110.84	32.23	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-108.58	32.97	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-98.8	29.23	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-104.64	30.88	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-104.62	31.42	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-104.28	29.48	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-104.51	29.56	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-111.53	31.37	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-109.38	30.44	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-103	29.83	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-109.1	31.92	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps"	-98.42	23.98	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-98.73	29.27	"ornatus"	1	0	1	"acaciarum"
"Auriparus flaviceps ornatus"	-113.05	32.77	"ornatus"	1	0	1	"acaciarum"
