"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps (Sundevall, 1850)"	-110.82	32.18	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.55	33.81	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.98	32.45	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.41	33.78	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.52	33.81	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.01	29.54	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.47	33.41	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.94	33.46	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.96	32.22	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.95	33.46	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-109.69	23.06	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.58	28.92	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.91	33.5	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-101.75	24.63	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-102	21.23	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.45	25.65	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-103.43	25.54	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-104.97	28.01	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.73	33.35	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-102.14	21.6	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.54	33.76	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-106.46	31.79	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.14	25.91	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.13	25.9	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.4	36.45	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.12	25.9	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.12	25.91	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.11	25.9	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.67	33.14	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.53	33.86	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.55	33.82	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.31	33.21	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.36	33.24	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-98.38	26.18	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.93	29.07	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-98.39	26.17	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.41	33.26	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-103.43	25.6	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.02	36.1	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.41	32.98	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.92	32.43	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-103.43	25.53	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.55	33.76	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.56	33.76	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.53	33.81	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.27	33.71	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.92	33.5	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.72	33.26	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-105.43	28.32	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.48	33.37	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.69	33.51	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-97.57	25.98	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.21	33.54	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-101.62	33.49	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.81	32.32	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.53	25.87	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.98	33.96	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.35	31.84	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-113.6	37.08	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.46	36.07	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-109.69	23.05	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.4	33.71	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.39	33.73	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-114.65	32.52	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.29	33.77	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.02	33.6	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.8	33.75	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.83	32.23	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.35	33.77	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.03	32.32	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.08	29.04	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.98	31.87	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.43	33.28	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.34	26.01	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.08	26.19	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.88	33.52	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.95	33.42	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-101.07	25.3	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.29	23.91	"unknown"	0	0	"none"
