"name"	"longitude"	"latitude"	"subspecies"	"curtata"	"melanura"	"lucida"	"numSubsppGroups"	"assigned"
"Polioptila melanura"	-114.76	31.96	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.67	29.93	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-111	27.97	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.11	36.07	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.03	31.84	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115	36.07	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.66	29.9	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.99	36.09	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.16	31.9	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.25	37.54	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-104.43	24.24	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.16	26.58	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.01	36.13	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-113.93	36.77	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.98	36.08	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.52	36.32	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.7	30.62	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-113.02	31.94	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.74	32	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.03	36.1	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.02	36.09	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.19	36.17	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-108.96	31.84	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.06	31.82	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.42	31.3	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.16	31.98	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.12	31.93	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.05	31.86	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.18	31.94	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.62	36.28	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.6	32.34	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.43	31.75	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.16	31.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.04	31.87	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.17	26.56	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.43	36.15	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-110.6	29.94	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.91	32.09	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.27	36.62	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.23	36.62	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.26	36.62	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.56	31.82	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.81	31.95	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-108.93	31.95	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.46	36.07	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.82	31.94	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.32	36.47	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-113.47	31.55	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.7	32.01	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.27	35.98	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115	36.09	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-108.03	31.43	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.84	36.12	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.44	36.19	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.31	31.64	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-104.71	24.02	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.98	36.04	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.51	31.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.19	36.27	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.51	31.59	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-110.51	27.89	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.01	36.1	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.31	32.01	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.28	32.16	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.85	31.98	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.9	27.81	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.39	31.89	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.5	31.8	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.43	31.65	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.71	32.02	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.07	35.26	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-103.64	19.3	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-103.51	32.3	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.51	31.93	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.14	32.81	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.05	31.85	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.02	37.15	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.49	36.16	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.75	31.95	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.25	31.13	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-116.26	35.97	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.36	36.47	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114	37.12	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.71	32.06	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.22	32.93	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.81	31.89	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.85	36.12	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.02	37.14	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.71	32.04	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.43	36.39	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.5	36.43	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.51	31.58	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.11	32.2	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.76	30.89	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.9	31.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.09	35.37	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.89	32.02	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.71	32.05	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-113.27	32.1	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.78	32.16	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.26	31.32	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.82	31.95	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.84	31.94	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.92	36.11	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.73	32.01	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.11	31.82	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.43	36.14	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.48	38.22	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.52	36.44	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-113.36	31.89	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.45	31.65	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.18	36	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.45	32.16	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-104.09	21.15	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.77	32.11	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.74	32.14	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-101.68	30.68	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.12	36.07	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-117.75	34.06	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-118.44	34.27	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-118.38	33.84	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-117.65	34.05	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.95	33.09	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.44	23.38	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.92	22.9	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-112.71	32.06	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-112.95	32.17	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-123.97	40.86	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-118.13	34.14	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-104.53	24.05	"unknown"	0	0	0	0	"none"
"Polioptila californica californica"	-118.44	34.28	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.26	27.22	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.04	32.05	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.04	31.9	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-109.45	32.15	"unknown"	0	0	0	0	"none"
"Polioptila melanura melanura"	-99.33	20.49	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-114.87	31	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-115.27	30.87	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-115.28	32.13	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-110.99	30.62	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.38	36.42	"unknown"	0	0	0	0	"none"
"Polioptila melanura melanura"	-99.77	30.49	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.71	34.14	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.42	34.23	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.84	33.02	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.3	34.41	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.09	32.67	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.71	34.12	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.76	33.61	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.62	33.48	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.82	33.91	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.63	33.49	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.41	34.02	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.13	34.18	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.25	32.83	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.1	34.59	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.98	33.09	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.09	32.89	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.03	32.66	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.82	31.88	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.02	32.77	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.09	33.06	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-119.11	34.36	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.38	34.5	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.91	32.85	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.99	32.78	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-118.44	34.28	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-109.29	31.9	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-118.43	34.72	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.78	32.31	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.41	32.78	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-101.93	21.28	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-100.94	19.61	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-106.93	32.62	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-115.22	32.08	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-119.54	37.21	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-111.71	24.3	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.05	35.52	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.61	36.66	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.72	34.12	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.77	34.07	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.07	33.05	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.74	34.27	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.02	33.97	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.93	33.9	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.04	33.71	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-119.07	34.36	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.01	32.69	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.9	33.08	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.03	34.13	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.02	32.63	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.23	32.71	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.96	33.91	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-118.35	34.23	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.87	33.04	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.98	32.77	"unknown"	0	0	0	0	"none"
"Polioptila melanura melanura"	-116.8	32.36	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-111.8	24.45	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-111.8	24.45	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-111.85	24.66	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-112.89	27.3	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-112.25	27.22	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-112.3	27.37	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-116.61	31.86	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-110.3	24.08	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-109.14	31.91	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-112.79	31.62	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-109.3	29.85	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-111.32	28.28	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-110.94	28.05	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-115.55	31.28	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-114.92	31.16	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-109.95	27.75	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-115.55	31.27	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-114.93	31.19	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-111.11	30.06	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-114.19	29.36	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-110.98	27.97	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-117.06	32.34	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-110.25	24.15	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.72	29.8	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-110.9	27.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-110.62	29.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-113.05	27.6	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.97	30.45	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-107.3	32.82	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-119.75	37.25	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-109.69	23.06	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-117.08	32.64	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-114.83	31.02	"unknown"	0	0	0	0	"none"
"Polioptila melanura melanura"	-119.26	37.28	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-110.81	27.97	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-110.94	27.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-113.55	31.31	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.67	29.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura curtata"	-112.38	29	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-113.52	29.57	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-109.88	22.87	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.88	22.87	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-118.43	34.28	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-117.02	32.53	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-116.97	32.8	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-117.08	32.62	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-114.83	32	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-111.2	31.2	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-111.83	24.5	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-110.25	24.15	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-112.17	27.15	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-112.85	28.42	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-110.87	27.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-109.27	31.33	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-112.82	31.95	"unknown"	0	0	0	0	"none"
"Polioptila melanura curtata"	-113.18	28.83	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-113.3	28.83	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-111.83	26.73	"unknown"	0	0	0	0	"none"
"Polioptila melanura melanura"	-109.22	31.93	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-116.48	32.19	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-112.89	27.3	"unknown"	0	0	0	0	"none"
"Polioptila caerulea amoenissima"	-108.88	37.35	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-115.97	30.45	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-115.37	30.05	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-109.85	23.94	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-121.52	38.52	"unknown"	0	0	0	0	"none"
"Polioptila melanura melanura"	-109.03	31.84	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-111.1	30.06	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-114.72	30.75	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-111.04	29.69	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-110.92	29.67	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-114.42	29.61	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.69	23.06	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-115.72	31.4	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-113.23	27.4	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-112.34	29.22	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-116.84	33.02	"unknown"	0	0	0	0	"none"
"Polioptila melanura melanura"	-113.07	32.2	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-117.08	32.65	"unknown"	0	0	0	0	"none"
"Polioptila melanura margaritae"	-110.42	24.47	"unknown"	0	0	0	0	"none"
"Polioptila melanura californica"	-116.87	32.8	"unknown"	0	0	0	0	"none"
"Polioptila melanura pontilis"	-112.63	27.67	"unknown"	0	0	0	0	"none"
"Polioptila melanura lucida"	-110.9	27.92	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-109.93	22.89	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.91	32.05	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-113.53	31.32	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-114.83	31.02	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.53	30.08	"unknown"	0	0	0	0	"none"
"Polioptila caerulea amoenissima"	-108.83	37.35	"unknown"	0	0	0	0	"none"
"Polioptila melanura"	-115.47	31.05	"unknown"	0	0	0	0	"none"
"Polioptila melanura curtata van Rossem, 1932"	-112.5	29	"curtata"	0	0	0	0	"none"
"Polioptila melanura curtata van Rossem, 1932"	-112.38	29	"curtata"	0	0	0	0	"none"
"Polioptila melanura curtata van Rossem, 1932"	-113.18	28.83	"curtata"	0	0	0	0	"none"
"Polioptila melanura curtata"	-112.38	29	"curtata"	0	0	0	0	"none"
"Polioptila melanura curtata"	-113.18	28.83	"curtata"	0	0	0	0	"none"
"Polioptila melanura melanura"	-99.77	30.49	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-109.03	31.84	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-99.29	20.48	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-99.33	20.49	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-113.07	32.2	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-119.26	37.28	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-109.22	31.93	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-110.58	25	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-110.62	29.92	"melanura"	0	0	0	0	"none"
"Polioptila melanura melanura"	-116.8	32.36	"melanura"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.76	31.96	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-115.11	32.2	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.27	31.34	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.4	31.48	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.17	31.96	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-113.29	32.1	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-112.81	31.94	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.67	29.8	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.4	31.35	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.14	31.94	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.42	36.51	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-113.96	37.09	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.84	30.82	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-115.79	32.16	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.71	30.89	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.82	30.89	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.78	30.77	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-115.55	31.28	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-115.55	31.27	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.42	29.61	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.19	29.36	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.92	31.16	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.72	30.75	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-114.93	31.19	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-111.32	28.28	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-110.94	28.05	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-111.1	30.06	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.95	27.75	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-111.04	29.69	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-110.92	29.67	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-111.11	30.06	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-110.98	27.97	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-113.52	29.57	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-113.53	31.32	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-116.48	32.19	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-112.79	31.62	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.3	29.85	"lucida"	0	0	0	0	"none"
"Polioptila melanura pontilis Van Rossem, 1931"	-112.88	28.3	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-109.27	31.33	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-112.82	31.95	"lucida"	0	0	0	0	"none"
"Polioptila melanura lucida Van Rossem, 1931"	-112.71	32.06	"lucida"	0	0	0	0	"none"
