"name"	"longitude"	"latitude"	"prov"	"date"	"key"	"subspecies"
"Amphispiza bilineata (Cassin, 1850)"	"-106.448959"	"31.903965"	"gbif"	2023-01-01	"4011530274"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.238723"	"23.438147"	"gbif"	2023-01-03	"4011882429"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-101.635745"	"24.547364"	"gbif"	2023-01-01	"4014846835"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.677954"	"32.215545"	"gbif"	2023-01-04	"4014954883"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.67134"	"32.218196"	"gbif"	2023-01-04	"4014922878"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.659087"	"32.223751"	"gbif"	2023-01-04	"4014888879"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-106.489417"	"31.842937"	"gbif"	2023-01-04	"4014994031"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.48325"	"33.978683"	"gbif"	2023-01-06	"4014954045"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.859458"	"33.645438"	"gbif"	2023-01-07	"4015263211"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.418862"	"33.270863"	"gbif"	2023-01-02	"4015168308"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.862595"	"33.499164"	"gbif"	2023-01-06	"4015164369"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-106.107931"	"32.410378"	"gbif"	2023-01-08	"4015077311"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.434098"	"33.239116"	"gbif"	2023-01-07	"4015084407"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.410861"	"33.251796"	"gbif"	2023-01-07	"4015120352"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.427388"	"33.276932"	"gbif"	2023-01-08	"4015171358"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.391853"	"33.3611"	"gbif"	2023-01-08	"4015061319"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.365863"	"33.252783"	"gbif"	2023-01-08	"4015124353"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.366235"	"33.254346"	"gbif"	2023-01-08	"4015174306"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-103.700749"	"30.920577"	"gbif"	2023-01-08	"4015339417"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.428855"	"24.133107"	"gbif"	2023-01-09	"4015243417"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-104.439195"	"32.176972"	"gbif"	2023-01-09	"4015085492"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.160758"	"32.25362"	"gbif"	2023-01-09	"4015185499"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.840018"	"33.761776"	"gbif"	2023-01-10	"4015328475"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.415823"	"33.268007"	"gbif"	2023-01-08	"4015105484"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.415823"	"33.268007"	"gbif"	2023-01-08	"4015239494"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.810711"	"32.322032"	"gbif"	2023-01-11	"4018223920"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.099149"	"32.447503"	"gbif"	2023-01-04	"4018166939"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.172697"	"31.635381"	"gbif"	2023-01-08	"4018223005"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.696031"	"32.219363"	"gbif"	2023-01-12	"4018181981"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.658138"	"32.25577"	"gbif"	2023-01-12	"4018169999"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.658456"	"32.255555"	"gbif"	2023-01-12	"4018583062"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-114.371475"	"32.610434"	"gbif"	2023-01-13	"4018591132"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.795893"	"33.769988"	"gbif"	2023-01-13	"4018111113"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.100223"	"32.189293"	"gbif"	2023-01-13	"4018567146"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.997903"	"33.36311"	"gbif"	2023-01-14	"4018236217"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.412381"	"34.107015"	"gbif"	2023-01-16	"4018378408"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.952944"	"32.380215"	"gbif"	2023-01-13	"4018490382"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.951628"	"32.377471"	"gbif"	2023-01-13	"4018643479"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.128662"	"32.328321"	"gbif"	2023-01-14	"4018423466"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-98.819874"	"30.500334"	"gbif"	2023-01-15	"4018430509"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.598991"	"33.465055"	"gbif"	2023-01-05	"4022010910"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.158985"	"34.091502"	"gbif"	2023-01-04	"4022047902"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.687987"	"32.22983"	"gbif"	2023-01-18	"4021993021"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.658395"	"32.225473"	"gbif"	2023-01-18	"4022286094"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-103.21156"	"29.329423"	"gbif"	2023-01-15	"4022008896"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-110.327284"	"24.297876"	"gbif"	2023-01-19	"4022214179"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-111.66732"	"33.513997"	"gbif"	2023-01-20	"4022083283"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.441887"	"33.599762"	"gbif"	2023-01-20	"4022245610"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-116.389498"	"33.188604"	"gbif"	2023-01-13	"4022219643"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-99.14445"	"26.584647"	"gbif"	2023-01-21	"4022088021"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-100.959022"	"25.977112"	"gbif"	2023-01-21	"4022366611"	"unknown"
"Amphispiza bilineata (Cassin, 1850)"	"-105.989902"	"28.280837"	"gbif"	2023-01-21	"4022054934"	"unknown"
