"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
-115.31 32.47 22.0143547058105 16.0734996795654 47.9323081970215 692.633361816406 39.53125 5.99749994277954 33.533748626709 13.8094167709351 24.0747089385986 30.7338333129883 13.8094167709351 58 9 0 56.0678100585938 24 2 17 24 1
-100.56 25.39 12.7188119888306 14.028374671936 65.2148895263672 265.529022216797 23.39674949646 1.88574993610382 21.5109996795654 15.0279998779297 11.4905834197998 15.5522079467773 9.14449977874756 591 95 16 61.5549774169922 276 59 226 71 1
-106.88 33.89 13.5838747024536 19.2489166259766 48.3282890319824 797.896850585938 33.9452514648438 -5.88425016403198 39.8295021057129 22.65966796875 9.12950038909912 23.4652080535889 3.81474995613098 254 53 7 71.3771057128906 136 25 112 33 1
-114.37 32.62 23.1900100708008 16.3338966369629 45.4850158691406 771.713745117188 41.6525001525879 5.74200010299683 35.9104995727539 29.4088325500488 26.194917678833 32.7122917175293 14.0141668319702 95 16 1 51.606143951416 37 5 25 31 1
-99.6 33.07 17.7116031646729 14.3037080764771 38.6161422729492 839.20703125 35.7309989929199 -1.30974996089935 37.0407485961914 22.2308750152588 8.14795780181885 27.857873916626 7.10145807266235 646 87 24 40.0826263427734 219 89 185 94 1
-119.41 36.79 17.5460109710693 14.6082286834717 42.9783363342285 727.575439453125 36.8877487182617 2.89800000190735 33.9897499084473 10.558708190918 26.515625 26.515625 8.97566699981689 406 78 0 86.3575210571289 221 5 5 207 1
-114.49 33 23.7814998626709 15.0772504806519 43.402759552002 781.635864257812 41.5762481689453 6.83825016021729 34.7379989624023 30.4820423126221 26.5953750610352 33.3906669616699 14.4933338165283 96 16 1 53.8109931945801 38 5 36 32 1
-111.45 32.37 20.8787612915039 15.9866456985474 45.2998199462891 761.226867675781 38.8237495422363 3.53299999237061 35.2907485961914 29.7436676025391 24.2397079467773 30.1569175720215 11.7097082138062 293 52 5 58.7764625549316 130 18 103 77 1
-118.86 35.44 18.5944786071777 15.9957084655762 45.0326461791992 725.377075195312 37.8577499389648 2.33750009536743 35.5202484130859 11.6618747711182 27.5550422668457 27.5550422668457 9.98141670227051 187 37 0 79.0202178955078 99 4 4 84 1
-106.59 32.38 14.6476459503174 16.5219173431396 46.3545379638672 748.452331542969 32.7985000610352 -2.84400010108948 35.6425018310547 22.9625415802002 10.2745838165283 23.9915428161621 5.61154174804688 327 70 7 72.3580780029297 174 28 153 52 1
