"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
-120.82 36.59 15.8264579772949 18.4785003662109 51.5813446044922 647.914184570312 36.203498840332 0.37950000166893 35.8239974975586 9.39008331298828 23.7236671447754 24.0385837554932 8.34316635131836 320 58 1 84.659065246582 165 5 13 165 1
-102.61 30.15 18.2325305938721 15.5201463699341 46.0336952209473 706.195556640625 33.6640014648438 -0.0507500022649765 33.7147521972656 23.0494995117188 10.9370002746582 26.4764595031738 9.16587543487549 345 65 7 62.5759391784668 152 28 127 33 1
-121.88 37.24 15.5483121871948 13.6259994506836 55.0896034240723 428.063720703125 28.7822494506836 4.0479998588562 24.7342491149902 11.2688751220703 20.4947910308838 20.7959575653076 10.3974170684814 562 118 2 92.2915115356445 302 6 11 298 1
-116.2 35.79 21.3262500762939 16.7280006408691 41.3982582092285 882.144775390625 42.4092483520508 2.00174999237061 40.4074974060059 12.7837495803833 24.9349594116211 32.3195419311523 10.8101253509521 80 12 1 45.2978897094727 32 7 18 31 1
-99.75 29.43 19.7124271392822 13.7949371337891 42.8480758666992 690.805419921875 34.8819999694824 2.68700003623962 32.1949996948242 24.6942920684814 10.7453746795654 27.7143745422363 10.7453746795654 633 81 27 39.363639831543 218 89 196 89 1
-121.34 37.79 16.1637287139893 14.6590003967285 48.1538696289062 595.139892578125 33.0169982910156 2.57500004768372 30.4419975280762 10.2032499313354 23.0244998931885 23.1145839691162 8.63958358764648 271 51 1 80.8682861328125 135 6 10 133 1
-122.16 37.93 15.1417398452759 12.5911464691162 50.6273384094238 469.548126220703 28.9845008850098 4.11425018310547 24.8702507019043 9.27941703796387 20.410041809082 20.7606258392334 9.27941703796387 554 118 1 92.5157241821289 302 6 10 302 1
-115.02 36.1 20.120979309082 13.9934587478638 36.5247650146484 902.47412109375 40.5322494506836 2.22000002861023 38.3122482299805 11.5051250457764 24.3007507324219 31.5324993133545 9.40041637420654 118 17 2 45.0210647583008 47 12 28 41 1
-109.61 29.7 21.2331466674805 19.3139572143555 53.0606918334961 652.342224121094 39.4529991149902 3.0532500743866 36.3997497558594 28.3312911987305 20.4543342590332 29.0415000915527 13.2420415878296 509 155 6 103.920806884766 316 28 294 91 1
-115.12 36.06 20.120979309082 13.9934587478638 36.5247650146484 902.47412109375 40.5322494506836 2.22000002861023 38.3122482299805 11.5051250457764 24.3007507324219 31.5324993133545 9.40041637420654 118 17 2 45.0210647583008 47 12 28 41 1
