"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
-101.25 28.25 20.7626361846924 15.4080209732056 49.2025375366211 622.204650878906 35.5294990539551 4.21399974822998 31.3154983520508 24.9610824584961 13.3245830535889 27.8602905273438 12.6296253204346 432 101 8 72.8409042358398 203 32 140 35 0
-103.083333333333 29.4166666666667 19.4616031646729 16.085750579834 47.7120208740234 683.248168945312 35.2057495117188 1.49150002002716 33.7142486572266 26.5187911987305 12.4172916412354 27.3497905731201 10.6052913665771 324 52 6 64.5736694335938 148 27 141 33 0
-104.416666666667 30.5833333333333 16.3822803497314 18.1944789886475 49.5931282043457 688.760559082031 33.9765014648438 -2.71099996566772 36.6875 23.5795822143555 12.425666809082 24.6901245117188 7.80299997329712 380 75 8 80.4894409179688 211 27 186 35 0
-104.25 29.5833333333333 21.0771560668945 17.7347297668457 48.0599708557129 729.705200195312 38.5822486877441 1.68099999427795 36.9012489318848 28.5258331298828 13.7892503738403 29.6112079620361 11.7670421600342 282 53 5 77.1986923217773 153 21 136 24 0
-103.75 29.75 18.2300205230713 18.3018341064453 50.1529998779297 694.757934570312 35.5485000610352 -0.943499982357025 36.492000579834 25.4518337249756 11.2612085342407 26.486457824707 9.4620418548584 365 69 7 75.2563018798828 191 27 169 31 0
-102.916666666667 28.9166666666667 20.5966033935547 16.6799163818359 49.315673828125 665.6728515625 36.4264984130859 2.60374999046326 33.8227500915527 28.1020412445068 13.6929998397827 28.1020412445068 11.7954998016357 251 39 5 57.6311645507812 110 22 110 28 0
-101.083333333333 27.9166666666667 21.2587604522705 15.0488128662109 47.8628959655762 634.580810546875 36.0252494812012 4.58374977111816 31.441499710083 25.4608745574951 14.9431667327881 28.4812088012695 12.9486665725708 424 81 11 60.3720169067383 171 39 137 42 0
-100.25 28.0833333333333 21.3298740386963 14.3118333816528 45.968132019043 650.527893066406 36.142749786377 5.00850009918213 31.1342506408691 25.6039581298828 13.5007915496826 28.7256660461426 12.795916557312 480 90 14 60.113639831543 197 51 142 54 0
-101.25 27.25 21.7997188568115 14.9034795761108 47.5712547302246 630.432495117188 36.0740013122559 4.74525022506714 31.3287506103516 28.0677928924561 15.4885835647583 28.8752918243408 13.4762086868286 364 67 8 61.0921630859375 151 36 140 43 0
-100.75 28.4166666666667 20.6442394256592 15.2969379425049 47.9324989318848 650.807983398438 36.2569999694824 4.3435001373291 31.9134998321533 25.1823749542236 14.1258754730225 28.2383346557617 12.224666595459 465 93 11 63.5449371337891 191 44 141 45 0
-105.083333333333 29.9166666666667 17.0536975860596 18.0801048278809 49.5987358093262 705.062561035156 34.7917518615723 -1.66100001335144 36.452751159668 24.4348754882812 13.1071662902832 25.4965000152588 8.2276668548584 347 76 5 90.7440795898438 209 20 177 25 0
-102.75 30.0833333333333 17.6056137084961 15.4467706680298 46.6895484924316 682.448364257812 32.8525009155273 -0.231499999761581 33.0839996337891 24.900707244873 10.4268751144409 25.5821666717529 8.86149978637695 364 68 7 63.8926200866699 162 29 141 35 0
-104.25 30.5833333333333 15.3260726928711 16.1281051635742 48.8545379638672 643.866760253906 31.6410007476807 -1.37150001525879 33.0125007629395 21.9778747558594 8.72100067138672 23.0387077331543 7.27116680145264 443 88 9 80.4716567993164 246 33 221 38 0
-102.75 30.5833333333333 17.514030456543 16.0618133544922 46.7783470153809 701.493286132812 33.617748260498 -0.718249976634979 34.3359985351562 22.2417087554932 10.2217502593994 25.8763751983643 8.60533332824707 388 77 10 63.6567497253418 173 34 140 38 0
-100.583333333333 28.25 20.5738964080811 15.0477504730225 48.0271644592285 638.814453125 35.7012481689453 4.36950016021729 31.3317489624023 24.8274993896484 14.2222499847412 27.9477081298828 12.2775001525879 466 95 11 65.1738739013672 194 43 141 45 0
-102.083333333333 28.0833333333333 18.9329681396484 15.1637287139893 52.4769134521484 534.57421875 32.5462493896484 3.65024995803833 28.8959999084473 24.222583770752 13.3657913208008 24.8858757019043 11.830249786377 360 65 7 66.5372543334961 170 31 155 37 0
-100.916666666667 28.0833333333333 20.3279056549072 15.1140213012695 49.8339691162109 597.5341796875 34.9802513122559 4.65149974822998 30.3287506103516 24.3449172973633 14.3168334960938 27.1831245422363 12.5285835266113 421 91 9 66.1596603393555 181 38 130 39 0
-100.916666666667 28.4166666666667 20.5550727844238 15.6107292175293 48.4500541687012 646.03662109375 36.3025016784668 4.08225011825562 32.2202529907227 25.115083694458 12.9759998321533 28.0959167480469 12.1955413818359 444 96 10 66.8008422851562 192 39 130 41 0
-104.416666666667 29.5833333333333 21.4351139068604 17.8852291107178 47.6885414123535 749.156921386719 39.1002502441406 1.59599995613098 37.5042495727539 29.1608333587646 13.9787502288818 30.2204170227051 11.9022922515869 263 51 4 77.6468353271484 143 19 125 23 0
-103.583333333333 29.9166666666667 17.236478805542 17.6526260375977 50.3393478393555 665.673583984375 33.755500793457 -1.31174993515015 35.0672492980957 24.2456665039062 10.3526248931885 25.1215839385986 8.81291675567627 396 75 7 75.1427307128906 206 28 182 34 0
-103.916666666667 30.25 15.7926349639893 17.7246875762939 50.5412406921387 660.466552734375 32.6912498474121 -2.37849998474121 35.0697479248047 22.6922492980957 9.08845806121826 23.7312088012695 7.52512502670288 416 77 8 78.4257431030273 225 29 202 34 0
-100.416666666667 28.5833333333333 21.3091144561768 13.7723121643066 43.6022415161133 679.233337402344 36.2874984741211 4.70125007629395 31.5862483978271 26.0176658630371 14.4934997558594 29.1517906188965 12.4629163742065 518 80 16 54.5607261657715 192 58 168 59 0
-104.083333333333 30.25 16.0463123321533 18.4194583892822 50.915885925293 676.506774902344 33.5562515258789 -2.61999988555908 36.1762504577637 23.0745410919189 9.25512504577637 24.1729164123535 7.59991693496704 397 75 7 78.6620330810547 215 28 193 33 0
-103.75 30.4166666666667 15.7425937652588 16.3081035614014 49.2904167175293 635.574340820312 31.8125 -1.27324998378754 33.085750579834 22.396541595459 9.17483329772949 23.468957901001 7.80412483215332 432 81 9 77.5479202270508 233 32 206 37 0
-104.083333333333 30.5833333333333 14.5582914352417 15.0493745803833 47.8418617248535 624.783203125 30.1912498474121 -1.26524996757507 31.4564990997314 21.0364589691162 8.09520816802979 22.0798759460449 6.76629161834717 469 93 10 80.2892303466797 260 34 235 39 0
-102.083333333333 28.25 17.9310512542725 14.7895202636719 52.9416694641113 507.376739501953 31.1242504119873 3.18875002861023 27.9355010986328 22.9476261138916 12.5592918395996 23.574333190918 11.2082080841064 341 59 7 66.0521240234375 164 30 150 36 0
-101.083333333333 27.0833333333333 21.1589164733887 14.4613752365112 47.3623237609863 610.1904296875 35.0989990234375 4.56549978256226 30.5334987640381 27.1343326568604 14.9090003967285 27.9817504882812 13.0447082519531 370 72 8 63.095573425293 159 36 142 43 0
-101.583333333333 26.9166666666667 21.2861461639404 14.8280420303345 48.4564628601074 599.537048339844 35.1100006103516 4.50925016403198 30.6007499694824 26.9875411987305 15.310583114624 27.9225006103516 13.3109169006348 328 57 7 59.5231132507324 147 30 133 43 0
-103.916666666667 29.75 18.1627807617188 17.769645690918 49.5725326538086 685.392822265625 35.3255004882812 -0.520250022411346 35.8457489013672 25.2295837402344 11.2635831832886 26.2917919158936 9.50054168701172 366 69 7 77.578742980957 197 27 175 31 0
-104.916666666667 30.0833333333333 17.2635517120361 17.8226451873779 49.151683807373 705.163940429688 34.9272499084473 -1.33325004577637 36.260498046875 24.6710834503174 13.2410831451416 25.7418746948242 8.47391700744629 344 72 5 87.3728942871094 202 21 174 28 0
-102.916666666667 29.4166666666667 19.2499580383301 15.0420417785645 46.6669502258301 665.910217285156 34.3134994506836 2.08074998855591 32.2327499389648 26.1654167175293 12.2887077331543 26.9316673278809 10.6050415039062 316 50 6 62.6208190917969 142 27 135 33 0
-100.416666666667 28.0833333333333 20.8100719451904 14.8738536834717 47.9372596740723 635.618286132812 35.5735015869141 4.5457501411438 31.0277519226074 24.9228744506836 14.4949588775635 28.0504169464111 12.4976663589478 465 94 12 64.1935272216797 193 45 137 48 0
-101.25 27.9166666666667 21.4050941467285 15.0285625457764 47.6077041625977 641.2392578125 36.0307502746582 4.46325016021729 31.5675010681152 25.6673755645752 15.0255002975464 28.6890411376953 12.9905834197998 435 78 10 60.0518608093262 174 37 152 41 0
-101.583333333333 27.0833333333333 21.5891571044922 15.2438535690308 48.5608406066895 618.55517578125 35.596248626709 4.20499992370605 31.3912487030029 27.5801658630371 15.4490833282471 28.4677906036377 13.3902082443237 331 61 7 58.0926284790039 142 32 122 43 0
-101.083333333333 27.25 21.6040840148926 14.7053747177124 46.7970085144043 638.317626953125 36.148250579834 4.72450017929077 31.4237499237061 27.9770832061768 15.1791248321533 28.806209564209 13.1945419311523 381 71 10 60.7503852844238 154 40 143 45 0
-101.25 27.75 21.4443225860596 15.0101451873779 47.5358123779297 640.671569824219 36.0092506408691 4.43275022506714 31.5764999389648 25.6105842590332 15.068208694458 28.6960411071777 13.0348339080811 417 74 10 59.2551612854004 163 38 147 42 0
-104.416666666667 29.9166666666667 16.8153953552246 16.7292919158936 49.1564483642578 653.306457519531 33.5017509460449 -0.531000018119812 34.0327491760254 23.5250835418701 10.1688747406006 24.6324996948242 8.64649963378906 388 77 8 84.2949371337891 222 27 197 30 0
-103.583333333333 30.4166666666667 16.3073654174805 16.9585208892822 49.9117622375488 650.364868164062 32.5562515258789 -1.42075002193451 33.9770011901855 23.1943740844727 9.52433300018311 24.201042175293 8.16016674041748 420 82 9 74.9391784667969 221 33 191 38 0
-104.25 30.0833333333333 15.9595727920532 17.346019744873 50.0621109008789 654.179504394531 32.8882484436035 -1.76074993610382 34.648998260498 22.7127914428711 9.3169584274292 23.8132915496826 7.80112504959106 411 80 8 81.5157012939453 229 29 205 33 0
-104.583333333333 29.25 18.1237087249756 16.7455005645752 48.3415107727051 671.600219726562 34.7182502746582 0.0782499983906746 34.6399993896484 24.8931655883789 11.205958366394 25.9657077789307 9.51370811462402 328 71 6 94.0601425170898 205 20 181 23 0
-102.75 29.25 18.3448123931885 14.4642915725708 47.2500076293945 615.566589355469 32.7120018005371 2.09975004196167 30.6122512817383 24.6401252746582 11.7760419845581 25.3490428924561 10.281457901001 319 53 5 64.8058853149414 150 26 143 34 0
-103.916666666667 29.9166666666667 17.2427806854248 17.4518947601318 49.8127479553223 666.142639160156 34.0514984130859 -0.983500003814697 35.0349998474121 24.1407089233398 10.481499671936 25.1803741455078 8.85087490081787 386 73 7 78.5902557373047 209 27 186 32 0
-104.416666666667 29.75 20.0497913360596 17.7579574584961 48.88330078125 704.804931640625 37.5382499694824 1.21099996566772 36.3272514343262 27.2772083282471 12.9692087173462 28.3716659545898 11.1327495574951 307 61 5 82.1103363037109 173 21 151 25 0
-100.916666666667 27.75 21.3043537139893 15.1538333892822 48.2252922058105 629.755920410156 36.0442504882812 4.62125015258789 31.4230003356934 25.3592071533203 15.0187921524048 28.4447917938232 13.0559587478638 409 76 12 58.610050201416 158 42 130 43 0
-102.083333333333 27.4166666666667 19.1299266815186 16.1247291564941 52.9052543640137 550.281494140625 33.3132514953613 2.8347499370575 30.4785022735596 24.3562908172607 16.7444591522217 25.1435832977295 11.7653331756592 320 57 6 67.2916564941406 154 26 142 38 0
-101.416666666667 27.0833333333333 21.9371147155762 15.404354095459 48.6432800292969 628.80859375 36.0550003051758 4.38700008392334 31.6679992675781 28.0359172821045 15.7095832824707 28.9172077178955 13.5987911224365 348 64 7 60.5363235473633 151 33 135 42 0
-104.916666666667 29.75 18.1134376525879 17.7924156188965 48.9815254211426 708.047546386719 35.7164993286133 -0.608250021934509 36.3247489929199 25.4550838470459 10.9467077255249 26.5147495269775 9.19274997711182 329 73 4 92.2365036010742 201 19 170 23 0
-104.416666666667 30.25 16.0345420837402 17.8172092437744 50.0504455566406 666.344848632812 33.3897514343262 -2.20875000953674 35.598503112793 22.9392910003662 12.1952505111694 24.0652503967285 7.75141668319702 405 79 8 81.0610885620117 225 29 201 35 0
-100.75 27.75 21.0331573486328 15.0856876373291 49.3492240905762 608.08349609375 35.4592514038086 4.8899998664856 30.5692520141602 24.8916263580322 14.9470415115356 27.9278335571289 13.0810832977295 409 78 12 59.3364524841309 158 43 122 44 0
-101.25 28.4166666666667 20.5871868133545 15.3627080917358 49.4554176330566 615.564697265625 35.2932510375977 4.22949981689453 31.0637512207031 24.8383331298828 13.2672080993652 27.6377906799316 12.550666809082 414 105 7 77.7169647216797 206 29 125 33 0
-103.25 29.25 17.9306564331055 14.4394788742065 47.2492179870605 608.997863769531 32.4022483825684 1.84200000762939 30.5602493286133 24.1844997406006 11.4108753204346 24.9758758544922 10.0618333816528 390 68 8 69.9888458251953 195 32 180 37 0
-103.75 29.0833333333333 20.5175933837891 17.0346050262451 48.4912261962891 696.214538574219 37.2307510375977 2.10150003433228 35.1292495727539 27.4722080230713 13.5860834121704 28.5558338165283 11.548791885376 309 59 6 77.6524505615234 166 20 146 23 0
-104.583333333333 29.9166666666667 19.1413860321045 17.859561920166 49.3774108886719 701.867614746094 36.7667503356934 0.597249984741211 36.1695022583008 26.3757495880127 12.1285839080811 27.4775829315186 10.3336248397827 326 66 5 83.67138671875 186 21 161 26 0
-102.583333333333 29.25 19.0025424957275 15.2255420684814 48.5372924804688 617.305480957031 33.5732498168945 2.20449995994568 31.3687496185303 25.2692489624023 12.4728336334229 25.9600410461426 10.8797912597656 279 47 4 62.9610710144043 128 22 123 30 0
