"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
-103.950611 30.394112 15.4347085952759 16.7602500915527 49.772819519043 642.761535644531 31.8864994049072 -1.78699994087219 33.6735000610352 22.1269588470459 8.8521671295166 23.1913757324219 7.40345859527588 437 82 9 78.2390213012695 237 31 213 36 1
-103.81722 30.248466 15.5111455917358 16.3598327636719 49.636547088623 631.548278808594 31.4125003814697 -1.54674994945526 32.9592514038086 22.1300430297852 8.95133304595947 23.0945835113525 7.583083152771 447 83 9 78.3689575195312 242 32 216 37 1
-103.267218 30.036278 17.1712398529053 16.7707710266113 49.3421211242676 664.411254882812 32.9792518615723 -1.00950002670288 33.9887504577637 24.3590431213379 10.0471668243408 24.970832824707 8.73283386230469 392 76 7 71.0203552246094 192 28 167 34 1
-116.837578 33.017864 17.4345302581787 16.0806465148926 54.3049507141113 490.993011474609 33.953498840332 4.3417501449585 29.6117477416992 12.3333749771118 23.144458770752 24.0287914276123 12.0619993209839 389 76 2 86.7920303344727 215 11 19 200 1
-118.26424 33.75974 17.8772315979004 10.4702234268188 54.5680885314941 318.278015136719 27.3979072570801 8.2104606628418 19.1874465942383 14.5720367431641 21.3390522003174 22.0214786529541 14.1801958084106 329 74 0 101.875671386719 206 4 8 194 1
-118.1763283333 34.19157 16.4583129882812 13.6951246261597 50.4378051757812 503.539428710938 31.6909999847412 4.53849983215332 27.1525001525879 11.330958366394 22.521333694458 23.2277507781982 10.9925413131714 434 92 1 95.2497711181641 254 7 13 240 1
-110.8089686939 32.6065917242 16.6299991607666 14.4172496795654 44.6216354370117 714.755676269531 33.5452499389648 1.2352499961853 32.310001373291 24.9088745117188 19.7769584655762 25.5188331604004 8.21966648101807 545 85 9 52.0103492736816 216 38 174 156 1
-109.4900694814 31.887426797 14.323187828064 17.3261241912842 51.1257247924805 659.483764648438 31.8250007629395 -2.06424999237061 33.8892517089844 21.9405002593994 17.2851257324219 22.4699993133545 6.45849990844727 487 106 8 72.6631622314453 251 36 213 108 1
-110.8090383333 29.5898483333 21.927770614624 19.378791809082 55.6909828186035 616.742431640625 39.3867492675781 4.58974981307983 34.7970008850098 29.2993335723877 20.4263343811035 29.5154991149902 14.6184167861938 421 118 2 107.681602478027 280 16 236 77 1
-108.9513889 31.2602777 14.9006357192993 16.9461460113525 49.6357612609863 671.413696289062 32.3930015563965 -1.74800002574921 34.1410026550293 22.4497489929199 18.2512912750244 23.2330417633057 6.81679153442383 409 92 5 75.1037902832031 219 31 187 83 1
