"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
-114.75 32.52 22.4880523681641 16.4309787750244 46.1259307861328 749.790832519531 41.0895004272461 5.46750020980835 35.6220016479492 28.6406669616699 25.2500839233398 31.6918334960938 13.5559167861938 82 14 1 52.729133605957 31 4 21 29 1
-117.03 32.84 17.7206974029541 12.8507289886475 55.0800628662109 379.711853027344 29.8174991607666 6.48649978637695 23.3309993743896 13.761625289917 21.9639587402344 22.7651672363281 13.4527502059937 341 69 1 90.400276184082 195 6 12 177 1
-118.6 34.02 16.5626468658447 12.5815019607544 53.7919960021973 391.188781738281 29.8691082000732 6.47993612289429 23.3891716003418 12.5521764755249 20.9201698303223 21.9374198913574 12.4454355239868 410 88 1 99.410285949707 237 4 9 234 1
-110.16 32 16.4098014831543 16.9251461029053 49.1802749633789 690.521545410156 34.164249420166 -0.25025001168251 34.4145011901855 24.3215427398682 19.7136249542236 25.0055847167969 8.20058345794678 392 87 6 79.5839385986328 214 26 182 83 1
-115.9 33.58 22.6988964080811 16.5655822753906 46.1167106628418 733.553161621094 41.6312484741211 5.71024990081787 35.9209976196289 15.356333732605 25.3072090148926 31.77516746521 14.0321664810181 94 16 1 52.8424377441406 40 6 17 40 1
-115.77 34 20.6611976623535 16.6949367523193 44.3092155456543 791.032592773438 40.841251373291 3.16300010681152 37.6782531738281 30.3027496337891 23.7307090759277 30.6291675567627 11.4284582138062 121 19 1 48.4290351867676 42 7 32 41 1
-116.21 32.86 20.0296669006348 16.3424587249756 47.5631446838379 686.850341796875 38.7887496948242 4.42924976348877 34.3595008850098 13.1019582748413 25.6187076568604 28.8887920379639 12.1957912445068 210 38 2 72.3928146362305 107 11 25 105 1
-113.25 32.51 23.0697498321533 16.8822917938232 45.5302925109863 801.917114257812 42.0087509155273 4.92950010299683 37.0792503356934 32.7179565429688 26.3086242675781 32.9438743591309 13.5439167022705 145 23 1 52.5980186462402 58 7 39 43 1
-116.92 32.86 17.8085308074951 14.8307704925537 54.8454933166504 446.341796875 32.6915016174316 5.65049982070923 27.0410022735596 13.1374998092651 22.8904590606689 23.7723331451416 12.8835411071777 369 73 2 88.2004776000977 207 9 16 191 1
-117.08 34.2 11.4312391281128 15.1207704544067 47.8013801574707 641.475219726562 29.4562492370605 -2.17624998092651 31.6324996948242 4.8372917175293 19.582124710083 19.6708755493164 4.24825000762939 802 142 3 82.5692443847656 419 28 51 400 1
-111.45 31.79 18.4425621032715 17.793249130249 50.772216796875 687.654357910156 36.2557487487793 1.21050000190735 35.0452499389648 26.5330829620361 21.3525009155273 27.0598335266113 10.3444166183472 405 90 5 76.9444885253906 216 23 177 91 1
-118.8 34.18 17.0367088317871 14.9468746185303 54.6149215698242 450.105407714844 32.53125 5.16349983215332 27.3677501678467 12.3719997406006 22.244083404541 23.0844993591309 12.132999420166 429 91 0 99.77783203125 250 3 8 244 1
-111.95 33.46 22.1519584655762 16.2059574127197 44.9918670654297 778.995971679688 40.7719993591309 4.75225019454956 36.0197486877441 31.4857082366943 25.392541885376 31.8019161224365 12.9597082138062 220 31 2 47.7297821044922 74 13 55 69 1
-111.63 33.83 20.1757183074951 16.0434799194336 44.4938430786133 777.578369140625 39.4902496337891 3.43249988555908 36.0577507019043 12.2020416259766 22.8289985656738 29.8303337097168 11.138708114624 426 53 6 45.568187713623 142 30 96 141 1
-116.29 34.12 16.6235008239746 17.2287921905518 46.5680770874023 749.539184570312 37.0082511901855 0.0112500004470348 36.9970016479492 7.94041681289673 19.2004165649414 26.0513343811035 7.94041681289673 261 39 1 55.351146697998 111 22 39 111 1
-111.22 32.25 20.5025100708008 16.814811706543 47.1148300170898 751.579528808594 38.5820007324219 2.89299988746643 35.6889991760254 29.2468738555908 23.915958404541 29.7587490081787 11.5112085342407 298 55 5 63.1299781799316 141 18 113 73 1
-117.91 34.5 13.0158958435059 13.3545837402344 42.2586669921875 707.690734863281 31.0310001373291 -0.570999979972839 31.6019992828369 5.85508346557617 21.9583339691162 22.1299591064453 5.09316682815552 561 108 2 89.0220336914062 302 14 28 301 1
-116.45 34.15 16.4797611236572 17.3298950195312 48.5438041687012 706.870788574219 36.3217506408691 0.622250020503998 35.6995010375977 8.375 22.6965427398682 25.3586254119873 8.375 296 47 1 59.9989280700684 133 23 52 133 1
-118.81 34.03 16.3572025299072 12.6413469314575 54.531551361084 379.320251464844 29.3495578765869 6.1678466796875 23.1817111968994 12.4704523086548 20.5361843109131 21.5440998077393 12.327335357666 400 86 0 100.400657653809 234 3 7 229 1
-117.21 33.11 17.0198516845703 10.8546752929688 54.112922668457 334.56298828125 26.9372100830078 6.87790679931641 20.0593032836914 13.5306205749512 20.6671504974365 21.4633235931396 13.2532949447632 322 64 1 88.7205429077148 180 6 12 167 1
-113.43 34.49 19.0740623474121 15.1752500534058 42.7598266601562 793.34130859375 38.1957511901855 2.70624995231628 35.489501953125 28.9053764343262 21.7571659088135 28.9974174499512 9.9578332901001 307 48 4 47.4328002929688 107 23 82 95 1
-110.94 31.67 17.2055625915527 15.9464998245239 48.6916046142578 667.0810546875 33.9492492675781 1.19924998283386 32.75 25.021915435791 19.9097919464111 25.4354991912842 9.32404136657715 506 112 6 74.9027481079102 263 31 220 115 1
-111.05 31.59 17.8534259796143 17.6068534851074 51.5283622741699 657.410095214844 35.3634986877441 1.19424998760223 34.1692504882812 25.5990409851074 20.5162506103516 26.0532913208008 10.1110000610352 467 111 5 81.3150253295898 254 25 213 104 1
-118.17 34.16 18.5593757629395 13.3091669082642 56.3535842895508 378.932434082031 30.9627494812012 7.34549999237061 23.6172485351562 14.6367082595825 22.8864994049072 23.5241661071777 14.2474584579468 406 93 1 101.792198181152 257 6 11 234 1
-112.7 33.93 19.6904163360596 17.8827075958252 47.4178886413574 768.241882324219 39.734748840332 2.02174997329712 37.7129974365234 29.0636653900146 22.5419578552246 29.3319988250732 10.7191247940063 313 48 4 50.9304504394531 111 21 82 99 1
-116.67 32.75 16.7219486236572 14.6481046676636 53.4738960266113 480.405303955078 32.1059989929199 4.71299982070923 27.3929996490479 11.7933330535889 22.4469585418701 23.2329158782959 11.5922498703003 431 81 2 84.3688354492188 234 15 24 217 1
-116.77 32.6 17.4405517578125 14.8578958511353 55.1052703857422 458.517028808594 32.4837493896484 5.52099990844727 26.9627494812012 12.6595001220703 22.8279590606689 23.6084995269775 12.5088338851929 360 68 2 86.5793228149414 200 11 17 185 1
-117.58 33.75 15.9035730361938 13.6077709197998 51.1214790344238 480.683929443359 31.2667503356934 4.64825010299683 26.6184997558594 10.978458404541 21.5747509002686 22.4652500152588 10.80774974823 480 96 2 92.6303939819336 277 9 20 258 1
-111.74 34.93 12.0043230056763 15.479603767395 43.509838104248 754.28125 31.5125007629395 -4.06475019454956 35.5772514343262 4.29966688156128 14.3403749465942 21.593542098999 3.37016677856445 583 70 10 37.7354888916016 189 67 141 173 1
-116.05 31.73 14.8977394104004 16.2128963470459 55.9663619995117 506.110717773438 31.267749786377 2.29874992370605 28.9689998626709 9.70837497711182 15.5452499389648 21.597749710083 9.39875030517578 306 51 1 65.1719741821289 144 23 57 138 1
-110.91 32.43 18.3490104675293 14.1273956298828 44.1146812438965 712.439514160156 34.8429985046387 2.81874990463257 32.0242500305176 26.6759586334229 21.3882923126221 27.1315002441406 9.94812488555908 438 73 7 56.2763748168945 187 28 151 119 1
-116.57 32.85 13.2965211868286 14.6402921676636 49.3820343017578 575.776916503906 30.1000003814697 0.453000009059906 29.6470012664795 7.46295833587646 17.755542755127 20.9899997711182 7.05729150772095 652 127 4 81.3611907958984 353 33 50 311 1
-111.89 34.77 16.7115211486816 17.8607501983643 46.0866088867188 797.873840332031 37.4547500610352 -1.29999995231628 38.7547492980957 26.4018325805664 19.7142086029053 26.7335834503174 7.34962511062622 408 55 8 39.7580795288086 143 42 108 110 1
-113.93 33.47 20.8279800415039 13.7972497940063 40.839298248291 787.373413085938 38.7519989013672 4.96775007247925 33.7842483520508 30.4009590148926 23.7906246185303 30.5912494659424 11.6132497787476 203 32 2 52.0575218200684 83 12 57 58 1
-119.81 34.43 15.5397939682007 12.622706413269 57.9218254089355 329.96533203125 27.1032104492188 5.31055068969727 21.7926597595215 12.1059627532959 19.1760711669922 19.8960247039795 11.8827219009399 473 106 0 100.478416442871 292 3 9 268 1
-111.18 33.27 20.8431148529053 14.6987705230713 42.2946662902832 788.315795898438 39.2257499694824 4.47249984741211 34.7532501220703 30.4150428771973 23.5501251220703 30.4220008850098 11.5755414962769 375 50 4 46.8789825439453 121 25 93 121 1
-112.82 33.88 19.6904163360596 17.8827075958252 47.4178886413574 768.241882324219 39.734748840332 2.02174997329712 37.7129974365234 29.0636653900146 22.5419578552246 29.3319988250732 10.7191247940063 313 48 4 50.9304504394531 111 21 82 99 1
-119.95 34.72 13.4538955688477 15.1473751068115 54.9449996948242 460.245239257812 29.5769996643066 2.00874996185303 27.5682487487793 8.77637481689453 18.9720420837402 19.6438331604004 8.68120861053467 550 108 1 92.3071823120117 303 7 15 296 1
-116.82 33.65 14.450385093689 16.9848537445068 51.6084442138672 612.533142089844 33.2109985351562 0.300000011920929 32.9109992980957 8.13187503814697 19.111457824707 22.5395832061768 7.71595859527588 458 78 2 74.7224197387695 230 25 47 221 1
-115.68 32.78 22.3894901275635 17.552604675293 47.5593299865723 725.133361816406 41.4722518920898 4.56550025939941 36.9067535400391 13.860333442688 24.7795009613037 31.4391250610352 13.860333442688 71 13 0 56.6556282043457 32 5 17 32 1
-111.73 33.36 21.8443336486816 16.7268753051758 45.8940086364746 773.823486328125 40.8250007629395 4.37825012207031 36.4467506408691 14.0812911987305 24.7904586791992 31.3762512207031 12.7232084274292 256 33 2 46.4281387329102 83 16 61 81 1
-120.73 35.56 14.1213121414185 16.164083480835 55.2679672241211 457.948516845703 30.2997493743896 1.05299997329712 29.2467498779297 9.74416732788086 19.6618328094482 19.9564590454102 8.81658363342285 480 101 1 96.6252212524414 287 5 13 269 1
-120.66 35.66 15.2087917327881 17.9686241149902 54.8434257507324 525.703186035156 33.3332481384277 0.569750010967255 32.7634963989258 10.1508331298828 21.6650829315186 21.7394580841064 9.04591655731201 416 88 1 97.0384674072266 251 4 12 236 1
-112.78 33.27 22.5481033325195 17.3349170684814 44.4505004882812 841.427368164062 42.8639984130859 3.8657500743866 38.9982490539551 32.6108741760254 26.1493339538574 33.0405426025391 12.6102914810181 180 28 1 51.1931495666504 65 9 45 57 1
-110.82 32.19 19.4829063415527 15.4305210113525 46.315299987793 721.207885742188 36.5769996643066 3.26075005531311 33.3162498474121 27.9111251831055 22.6553745269775 28.4474582672119 11.0280418395996 370 67 6 62.2366333007812 172 24 141 92 1
-116.31 33.21 22.5969581604004 18.3115005493164 48.3318824768066 748.747131347656 42.838249206543 4.95125007629395 37.8870010375977 15.091667175293 28.802583694458 32.1297073364258 13.9057083129883 146 28 1 72.764045715332 77 7 19 74 1
-119.83 35.36 17.0299892425537 17.2962703704834 47.6964149475098 686.841186523438 37.3137512207031 1.05050003528595 36.2632522583008 10.4238338470459 25.6345844268799 25.6345844268799 8.99262523651123 277 54 0 86.474479675293 154 3 3 141 1
-109.36 32.01 15.0260210037231 17.6920413970947 50.8154716491699 687.746643066406 33.0502510070801 -1.76600003242493 34.8162498474121 23.0167503356934 18.0965843200684 23.5714168548584 6.86283349990845 454 95 8 70.8108367919922 231 33 194 103 1
-112.95 32.31 21.8940830230713 15.5344581604004 44.9320182800293 756.049377441406 39.797248840332 5.22399997711182 34.5732498168945 30.9704170227051 24.8952083587646 31.2729167938232 12.9930830001831 199 36 2 58.8268089294434 86 9 63 57 1
-110.3 32.19 16.885009765625 17.8630199432373 50.3605690002441 707.328918457031 35.1450004577637 -0.325249999761581 35.4702491760254 25.1612491607666 20.0114574432373 25.7044582366943 8.5195837020874 383 80 6 73.8882598876953 198 24 166 89 1
-110.27 31.5 15.9223232269287 15.8080205917358 48.1797637939453 658.935974121094 32.8392486572266 0.0287500042468309 32.8104972839355 23.3227500915527 19.245792388916 24.1048336029053 8.06933307647705 500 117 6 79.8586044311523 269 33 232 112 1
-117.52 34.17 11.9234371185303 13.2730417251587 45.6958389282227 625.048217773438 28.6607494354248 -0.385749995708466 29.0464992523193 5.42820835113525 19.7543754577637 20.161750793457 5.12870836257935 711 131 3 85.0004806518555 377 21 39 361 1
-110.64 31.78 16.482063293457 16.9335422515869 49.9370880126953 668.867980957031 33.7729988098145 -0.136749997735023 33.9097480773926 24.1944160461426 19.4718341827393 24.759708404541 8.55683326721191 478 111 5 80.8388137817383 262 29 221 101 1
-111.3 31.82 18.3142185211182 17.4058113098145 50.6948165893555 677.079956054688 35.8152503967285 1.48074996471405 34.3344993591309 26.2739582061768 21.0738754272461 26.7306671142578 10.3232498168945 454 101 6 75.603401184082 238 27 197 103 1
-116.98 33.56 16.6640110015869 18.0856456756592 53.3645515441895 580.279846191406 35.9054985046387 2.0147500038147 33.8907470703125 10.6573333740234 23.5891246795654 24.3455009460449 10.1894998550415 378 69 2 79.6927947998047 200 17 31 189 1
-113.37 34.71 15.4771146774292 15.5797290802002 45.1687812805176 735.099609375 34.4109992980957 -0.0812499970197678 34.4922485351562 24.6310424804688 17.7910423278809 24.8184585571289 7.10704183578491 357 58 6 47.0677375793457 131 31 105 103 1
-110.37 31.84 16.5296039581299 16.0623340606689 48.2613220214844 681.22265625 33.648250579834 0.36625000834465 33.2820014953613 24.3785839080811 19.6240005493164 24.9954166412354 8.45670795440674 433 99 5 80.6079177856445 237 27 201 92 1
-112.32 33.93 20.8231048583984 16.0924167633057 45.1181869506836 768.131408691406 39.8610000610352 4.19374990463257 35.6672515869141 13.0848751068115 23.7310829162598 30.5012512207031 11.9397087097168 335 44 4 48.6716117858887 117 23 76 113 1
-112.69 33.36 22.3636360168457 18.269229888916 45.62060546875 841.428283691406 43.3402519226074 3.29425001144409 40.0460014343262 32.4852485656738 25.8627910614014 32.9018745422363 12.4652500152588 191 29 1 52.2353363037109 68 9 46 62 1
-117.76 34 17.410249710083 13.7656669616699 53.9243240356445 420.990142822266 31.214750289917 5.68699979782104 25.5277500152588 13.1007919311523 22.3205413818359 23.029167175293 12.7145414352417 409 88 1 97.8786849975586 249 6 13 230 1
-116.98 33.68 17.33030128479 17.8382701873779 52.769702911377 584.809997558594 36.3087501525879 2.50475001335144 33.8040008544922 11.3483333587646 24.4099998474121 24.9852504730225 10.7218751907349 331 62 2 78.2789611816406 176 16 29 165 1
-112.49 34.53 12.5652294158936 16.1087074279785 45.9900588989258 723.482421875 31.3687496185303 -3.65774989128113 35.0265007019043 21.4965419769287 14.9755420684814 21.7643337249756 4.22095823287964 502 84 10 51.6776466369629 209 46 169 126 1
-116.86 33.43 15.2744379043579 15.8580417633057 50.9262161254883 565.303344726562 33.078498840332 1.93924999237061 31.1392478942871 9.44912528991699 22.0577507019043 22.8821258544922 9.10983371734619 471 86 2 82.0739440917969 250 20 34 238 1
-112.04 33.54 22.1740417480469 16.3311672210693 44.8781700134277 785.866760253906 41.0755004882812 4.6855001449585 36.3899993896484 14.4465417861938 25.4785842895508 31.9948329925537 12.9536247253418 230 30 3 47.2712554931641 79 15 53 77 1
-112.15 33.82 21.685604095459 17.0522079467773 45.8284912109375 793.102172851562 41.2482490539551 4.03950023651123 37.2087478637695 13.8059587478638 24.8794994354248 31.6092491149902 12.4338340759277 284 38 4 47.7288131713867 101 20 61 99 1
-120.87 35.46 14.4625473022461 12.9331436157227 64.2404861450195 263.814544677734 24.8096599578857 4.67727279663086 20.1323871612549 11.721022605896 17.1876888275146 17.6902465820312 11.3558712005615 536 115 1 98.6720352172852 325 5 13 305 1
-111.29 32.61 20.9121971130371 16.5250205993652 45.5507659912109 784.233276367188 39.4752502441406 3.19700002670288 36.2782516479492 30.189582824707 24.185209274292 30.4679164886475 11.5007085800171 297 50 4 54.422492980957 122 18 96 83 1
-116.02 34.04 17.4431457519531 16.5393753051758 45.0519943237305 761.847351074219 37.5919990539551 0.880249977111816 36.7117500305176 8.60824966430664 20.1801242828369 27.0452919006348 8.60824966430664 220 31 1 50.3098182678223 88 18 40 88 1
-119 34.8 11.9254579544067 13.9031248092651 45.9713821411133 620.72265625 29.4874992370605 -0.755500018596649 30.2430000305176 6.21020841598511 19.6408748626709 20.150749206543 5.22083330154419 438 83 2 89.4282608032227 235 10 15 229 1
-117.33 34.28 14.2850942611694 14.9656457901001 48.0603942871094 622.294738769531 31.8535003662109 0.714250028133392 31.1392498016357 7.94974994659424 22.0656661987305 22.3719177246094 7.29345846176147 588 107 2 84.3843994140625 315 16 32 298 1
-112.1 34.23 17.463207244873 17.7994575500488 47.688404083252 757.041870117188 37.6245002746582 0.300000011920929 37.3245010375977 26.9277076721191 19.7797069549561 27.0129165649414 8.81712436676025 458 65 7 45.2797660827637 162 37 125 136 1
-109.76 32.7 16.4789371490479 17.3799991607666 46.6527099609375 775.873718261719 35.7804985046387 -1.47350001335144 37.2539978027344 25.5636672973633 19.9957904815674 26.197208404541 7.25225019454956 325 56 8 57.3053131103516 146 25 119 81 1
-119.89 34.98 12.9996356964111 15.5766458511353 53.2539443969727 503.946044921875 30.0930004119873 0.843249976634979 29.2497501373291 7.94320821762085 19.1946258544922 19.7484169006348 7.67816686630249 564 109 1 90.6538391113281 304 7 16 300 1
-112.23 32.74 20.7073135375977 16.4743747711182 44.8355522155762 790.866882324219 39.7179985046387 2.97399997711182 36.7439994812012 30.121166229248 24.0007095336914 30.5374984741211 11.3481664657593 247 42 3 54.4084053039551 99 14 77 73 1
-116.83 32.68 16.7219486236572 14.6481046676636 53.4738960266113 480.405303955078 32.1059989929199 4.71299982070923 27.3929996490479 11.7933330535889 22.4469585418701 23.2329158782959 11.5922498703003 431 81 2 84.3688354492188 234 15 24 217 1
-111.43 31.66 17.7003440856934 17.3722286224365 51.003662109375 663.934387207031 35.135498046875 1.07474994659424 34.0607490539551 25.5200004577637 20.4232501983643 26.0180835723877 9.9057502746582 453 102 6 77.8492431640625 241 26 200 104 1
-110.92 32.59 18.5863132476807 15.1460409164429 45.2718620300293 738.438842773438 35.8837509155273 2.42799997329712 33.4557495117188 27.1925010681152 21.7817077636719 27.689582824707 9.85512542724609 453 71 7 52.4752006530762 181 29 144 129 1
-111.05 32.13 19.8726253509521 16.3827095031738 46.865650177002 737.038757324219 37.7597503662109 2.80299997329712 34.9567489624023 28.3870830535889 23.2875003814697 28.9890422821045 11.1151666641235 343 65 5 66.3252639770508 168 22 137 80 1
-111.4 32.58 21.1603755950928 17.0889587402344 46.0889015197754 786.6884765625 40.0537490844727 2.97550010681152 37.0782470703125 30.4953746795654 24.4094581604004 30.7409172058105 11.7085418701172 271 46 4 54.7952842712402 111 17 88 75 1
-108.51 32.84 13.8987083435059 20.0509986877441 51.1188850402832 749.108154296875 33.9594993591309 -5.2647500038147 39.224250793457 22.7206249237061 17.2551250457764 23.3254585266113 5.02341651916504 362 68 7 66.4754028320312 183 28 145 79 1
-116.59 33.52 13.9258232116699 16.2963542938232 49.4897422790527 648.476013183594 32.6230010986328 -0.305750012397766 32.9287528991699 7.26654148101807 19.287166595459 22.3235836029053 6.73604202270508 491 81 3 72.0206909179688 241 29 57 233 1
-116.94 32.5 17.43141746521 13.1370830535889 56.3720512390137 381.102691650391 29.9527492523193 6.64849996566772 23.3042488098145 13.4757499694824 21.7948760986328 22.5769176483154 13.3284168243408 305 59 1 90.0518035888672 177 7 12 160 1
-119.69 34.95 14.0184268951416 17.0965633392334 52.9407768249512 560.876281738281 32.5487518310547 0.254999995231628 32.2937507629395 8.38729190826416 21.0515003204346 21.3285846710205 7.85983324050903 500 96 1 90.526985168457 272 7 14 264 1
-118.07 34.48 13.9516248703003 13.3715829849243 43.4209289550781 683.018859863281 31.5494995117188 0.75424998998642 30.7952499389648 7.03991651535034 22.515625 22.8604583740234 6.37804126739502 504 99 2 90.7112274169922 276 11 22 273 1
-111.51 31.59 17.7983226776123 16.6537284851074 49.952693939209 665.233276367188 34.927001953125 1.58800005912781 33.3390007019043 25.6805839538574 20.4469165802002 26.13112449646 9.99183368682861 436 93 6 75.332633972168 227 25 188 102 1
-117.17 33.37 17.3158016204834 14.4489374160767 54.1721725463867 435.825836181641 31.9237499237061 5.25150012969971 26.672248840332 12.788125038147 22.2503757476807 23.1693744659424 12.5221672058105 334 65 1 87.9987564086914 186 7 15 176 1
-111.24 32.04 19.6377811431885 17.0467700958252 47.8317909240723 739.6484375 37.7282485961914 2.08925008773804 35.6389999389648 28.2294178009033 23.0108737945557 28.8108329772949 10.8326663970947 336 66 5 68.6513214111328 169 21 137 77 1
-120.28 35.42 14.7274484634399 17.6278133392334 52.8273048400879 567.300415039062 33.6607513427734 0.291999995708466 33.3687515258789 9.18170833587646 21.8170833587646 21.9702911376953 8.28012466430664 456 92 1 91.9898681640625 259 5 13 247 1
-110.14 31.55 17.2971878051758 16.8334579467773 48.1076202392578 699.3544921875 35.2639999389648 0.272749990224838 34.9912490844727 25.1006259918213 20.9795837402344 25.9544582366943 8.89679145812988 369 88 5 86.3090896606445 212 24 183 73 1
-117.08 32.55 17.7242279052734 10.5677042007446 54.2355003356934 321.21728515625 27.1781139373779 7.69326591491699 19.4848480224609 14.4152641296387 21.2463531494141 21.9813690185547 14.0760383605957 266 55 1 92.9235534667969 159 5 8 139 1
-116.98 34.67 16.607271194458 17.359167098999 45.6940422058105 770.785400390625 37.4269981384277 -0.563000023365021 37.9899978637695 9.03920841217041 23.7157077789307 26.3465404510498 7.64316654205322 202 33 2 62.8907623291016 94 14 20 94 1
-116.19 32.62 15.3054790496826 15.7075004577637 48.7345123291016 635.043640136719 33.6257514953613 1.39499998092651 32.2307510375977 8.96070861816406 20.52174949646 23.6806259155273 8.31016635894775 292 50 2 64.6942291259766 137 21 42 130 1
-112.78 32.38 21.8211669921875 15.4856662750244 44.3388252258301 767.026123046875 39.9297485351562 5.00400018692017 34.9257469177246 30.9762496948242 24.9244155883789 31.3516674041748 12.7771253585815 214 38 2 56.6396827697754 90 11 67 61 1
-111.33 34.23 13.0862913131714 17.5793342590332 47.9644546508789 724.722351074219 32.9112510681152 -3.73950004577637 36.650749206543 22.3438339233398 14.8511247634888 22.3438339233398 4.72404193878174 560 77 9 42.359806060791 192 51 192 162 1
-111 31.96 19.4281673431396 17.1491241455078 48.7194519042969 714.540588378906 37.4067497253418 2.20700001716614 35.1997489929199 27.7363758087158 22.6427917480469 28.3039169311523 10.9850835800171 366 79 5 73.7400588989258 190 22 158 81 1
-116.28 33.63 21.1520519256592 16.6788959503174 45.9562377929688 732.009948730469 40.4059982299805 4.11299991607666 36.2929992675781 13.9341669082642 27.6635417938232 30.1790008544922 12.4919166564941 147 28 1 66.1185455322266 72 9 17 71 1
-113.35 32.8 23.129301071167 17.4181880950928 45.6963424682617 813.525634765625 42.5277481079102 4.41050004959106 38.1172485351562 32.926082611084 26.4161243438721 33.1477928161621 13.4276247024536 135 20 1 50.81591796875 53 7 34 40 1
-111.74 32.49 20.9256248474121 17.7889575958252 46.9334716796875 784.68212890625 40.1764984130859 2.2739999294281 37.9025001525879 30.1686668395996 24.2865829467773 30.5755424499512 11.479416847229 256 47 4 59.8099403381348 114 15 90 67 1
-109.97 33.01 16.6040840148926 17.7955417633057 47.6549263000488 770.355895996094 35.8977508544922 -1.44474995136261 37.3425025939941 25.7300834655762 19.8901252746582 26.230167388916 7.48037528991699 376 62 9 52.4917984008789 157 28 127 101 1
-114.65 34.44 22.3137702941895 15.4272079467773 41.0475463867188 853.324829101562 41.9422492980957 4.3585000038147 37.5837478637695 14.0504169464111 25.9165840148926 32.9942092895508 12.2310829162598 138 20 1 48.3020782470703 50 10 32 48 1
-110.89 31.76 17.2055625915527 15.9464998245239 48.6916046142578 667.0810546875 33.9492492675781 1.19924998283386 32.75 25.021915435791 19.9097919464111 25.4354991912842 9.32404136657715 506 112 6 74.9027481079102 263 31 220 115 1
-111.2 33.72 18.4793853759766 15.6064376831055 42.6006736755371 801.627746582031 38.1085014343262 1.474249958992 36.6342506408691 10.3966665267944 21.5088329315186 28.5279159545898 9.10725021362305 491 61 6 45.2018165588379 166 35 113 160 1
